Export;EXP-2024-001 (2024-08-26T10:53:41+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-06-10T14:00:00+01:00;2024-06-10T15:00:00+01:00;3.21;4.93;3.36;6.23;3.43;1.62;2.13;6.21;12.81;8.46;4.06;1.45;3.64;1.77;1.62;0.56;3.66;8.26;2.26;4.24;6.86;12;7.42;11.6;6.38;3.31;9.29;3.14;1.67;11.37;12.21;12.36;;3.88;;3.37;10.13;5.89;;3.56;4.52;9.93;1.93;14.94;3.24
NO2;uur;µg/m³;2024-06-10T15:00:00+01:00;2024-06-10T16:00:00+01:00;2.7;4.05;2.67;6.03;2.81;2.74;1.71;6;9.68;13.75;4.9;2.53;3.84;1.9;2.04;0.6;3.03;4.37;5.05;7.31;2.08;6.24;5.22;5.48;4.04;1.54;7.27;2.84;4.13;10.57;12.84;14.22;;5.06;;1.96;8.87;4.44;;2.84;1.98;9.54;1.76;10.31;1.97
NO2;uur;µg/m³;2024-06-10T16:00:00+01:00;2024-06-10T17:00:00+01:00;2.97;3.65;2.29;4.3;2.28;3.76;2.02;6.69;11.03;6.03;4.18;3.2;4.21;3;1.3;1.26;2.59;3.02;3.49;5.19;0.67;5.36;4.18;6.06;3.24;1.57;13.54;2.81;5.79;4.85;7.64;11.62;4.31;6.08;;3.23;11.96;6.3;;3.9;1.27;8.28;1.65;8.5;1.83
NO2;uur;µg/m³;2024-06-10T17:00:00+01:00;2024-06-10T18:00:00+01:00;3.76;4.27;2.51;4.01;2.59;2.32;2.03;8.26;6.69;4.14;3.39;3.26;3.27;3.54;1.25;0.72;3.69;3.92;4.7;3.68;1.05;8.59;5.03;6.87;3.68;1.63;12.09;0.9;4.63;5.69;8.66;12;4.58;5.15;;2.83;11.75;5.96;;3.31;0.44;3.27;0.79;11.4;6.38
NO2;uur;µg/m³;2024-06-10T18:00:00+01:00;2024-06-10T19:00:00+01:00;4.13;2.06;3.25;4.59;3.4;1.25;1.46;5.62;5.46;5.61;4.41;4.86;2.57;2.25;1.37;0.85;2.83;5.12;7.27;4.78;1.04;8.27;5.89;7.91;3.12;2;5.05;0.21;6.34;5.84;9.35;12.48;4.49;3.36;;1.36;7.91;3.58;;1.23;0.28;3.51;1.25;5.7;1.41
NO2;uur;µg/m³;2024-06-10T19:00:00+01:00;2024-06-10T20:00:00+01:00;2.38;1.88;2.81;4.15;3.03;2.41;1.59;5.89;5.86;8.26;5.9;5.93;2.4;1.88;1.26;1.08;2.73;5.36;7.4;6.73;0.52;7.12;5.6;9.66;3.06;1.9;8.86;0.62;6.03;8.97;10.19;12.14;6.02;4.41;3.91;1.43;8.14;3.31;;1.72;0.52;2.81;0.94;6.63;1.41
NO2;uur;µg/m³;2024-06-10T20:00:00+01:00;2024-06-10T21:00:00+01:00;2.71;2.09;3.19;4.55;2.96;3.77;2.39;10.07;8.19;11.62;9.97;7;3.65;2.27;1.43;1.99;2.41;4.42;9.42;8.37;0.96;3.96;3.58;6.67;2.59;1.78;5.44;0.23;6.49;14.17;11.46;15.09;9.9;3.45;1.56;2.22;8.51;3.77;;2.51;0.56;2.01;0.85;8.4;1.07
NO2;uur;µg/m³;2024-06-10T21:00:00+01:00;2024-06-10T22:00:00+01:00;4.27;3.17;3.64;5.76;4.21;4.99;2.8;10.69;7.37;14.16;9.54;6.06;4.43;3.75;1.14;1.63;3.09;3.82;7.76;3.8;0.81;5.6;3.74;11.29;2.31;1.59;2.7;0.67;2.97;9.91;14.03;11.08;5.58;2.85;1.87;4.62;11.2;6.04;;0.86;0.36;1.42;0.94;5.97;1.15
NO2;uur;µg/m³;2024-06-10T22:00:00+01:00;2024-06-10T23:00:00+01:00;3.48;3.27;4.89;5.5;3.98;7.23;3.47;6.16;6.34;17.05;9.01;5.12;6.03;3.71;1.55;2.52;3.06;5.59;10.44;7.02;0.47;4.09;3.45;5.43;2.44;1.7;2.9;1.01;1.22;17.78;17.26;11.32;14.27;2.28;1.91;3.63;11.97;6.87;;2;0.14;1.55;0.85;5.91;1.76
NO2;uur;µg/m³;2024-06-10T23:00:00+01:00;2024-06-11T00:00:00+01:00;3.49;3.26;6.4;6.11;5.92;6.12;2.51;8.7;8.39;10.59;6.8;5.44;6.63;2.23;1.54;3.09;2.78;3.71;9.9;9.28;0.9;3.74;3.73;2.3;1.46;1.83;2.23;1.19;1.39;7.99;10.6;8.76;6.5;2.2;3.35;2.35;11.83;7.29;;0.81;0.4;1.55;1.02;3.36;1.05
NO2;uur;µg/m³;2024-06-11T00:00:00+01:00;2024-06-11T01:00:00+01:00;4.68;4.87;5.17;5.78;4.94;4.19;2.38;7.17;6.46;11.18;9.25;6.75;5.79;4.04;1.33;3.8;1.58;2.86;8.94;10.13;1.06;2.85;2.7;4.85;2.05;2.11;1.89;2.36;1.61;14.66;18.8;12.1;11.04;2.22;4.15;4.25;8.61;5.7;;1.39;0.76;1.51;0.79;2.19;1.01
NO2;uur;µg/m³;2024-06-11T01:00:00+01:00;2024-06-11T02:00:00+01:00;6.58;5.63;4.47;5.04;4.35;4.04;1.88;5.55;5.28;8.78;7.49;4.08;5.49;3.73;1.75;2.62;1.44;1.59;4.58;9.53;0.73;1.74;2.33;4.04;1.78;1.94;1.53;1.18;1.79;7.1;9.62;6.93;9.24;2.74;3.58;4.34;5.78;4.51;;0.74;0.81;1.36;1.05;2.28;0.95
NO2;uur;µg/m³;2024-06-11T02:00:00+01:00;2024-06-11T03:00:00+01:00;5.06;10.37;4.31;4.56;4.13;4.37;1.66;6.05;6.29;6.32;6.33;2.13;5.09;5.54;2.06;3.29;1.47;1.91;3.92;7.31;0.62;2.18;1.96;4.04;1.85;1.96;1.35;0.91;1.5;6.01;5.2;7.6;4.5;2.7;3.27;5.89;5.34;5.26;;0.53;0.74;1.5;1.67;1.96;1.43
NO2;uur;µg/m³;2024-06-11T03:00:00+01:00;2024-06-11T04:00:00+01:00;4.61;4.97;4.15;6.32;5.64;4.36;1.58;6.74;5.98;8.98;5.93;2.14;5.25;6.15;2.08;3.7;1.37;3.01;3.55;11.11;0.49;2.31;2.54;4.38;2.41;2.19;1.67;1.01;1.36;7.89;7.95;6.61;6.51;3.42;3.34;5.35;6.33;5.51;;0.73;1.45;1.57;1.2;2.51;1.46
NO2;uur;µg/m³;2024-06-11T04:00:00+01:00;2024-06-11T05:00:00+01:00;5.87;5.26;4.76;7.68;6.8;4.38;1.55;7.36;9.03;15.19;10.22;3.1;4.54;5.33;2.16;4.03;2.79;5.84;3.95;19.67;0.71;4.39;6.31;11.82;7.66;2.15;2.36;1.16;1.28;7.81;7.88;15.09;4.61;3.31;4.99;8.07;10.6;6.96;;1.36;2.04;1.73;0.87;2.9;1.92
NO2;uur;µg/m³;2024-06-11T05:00:00+01:00;2024-06-11T06:00:00+01:00;7.91;5.22;5.72;12.83;7.83;4.92;6.54;10.61;21.25;29.21;22.74;3.65;6.35;5.89;2.61;5.46;3.61;13.13;6.05;29.19;1.23;5.87;9.65;26.56;7.83;3.02;7.33;2.1;1.86;15.16;19.65;22.38;7.11;3.86;5.34;4.13;14.59;9.12;;1.6;0.92;1.61;0.88;6.06;3.11
NO2;uur;µg/m³;2024-06-11T06:00:00+01:00;2024-06-11T07:00:00+01:00;9.8;6.55;8.61;15.61;8.33;5.26;7.45;11.84;19.26;38.51;17.16;4.73;7.29;9.31;3.16;5.91;4.63;18.37;3.01;16.16;1.73;9.18;8.58;19.14;7.56;2.37;8.84;2.63;3.96;33.28;36.86;26.19;14.74;5.5;6.62;4.18;22.77;10.91;;2.25;0.89;1.79;1.81;8.77;4.48
NO2;uur;µg/m³;2024-06-11T07:00:00+01:00;2024-06-11T08:00:00+01:00;7.89;8.01;7.85;13.61;8.34;4.11;9.47;10.41;13;28.01;8.91;3.49;7.03;8.28;3.08;6.32;4.38;11.15;1.6;12.54;1.49;9.34;5.98;16.93;6.98;2.15;9.37;1.55;3.26;26.33;21.51;22.76;13.23;7.41;5.22;4;17.29;8.56;;1.55;1.14;1.47;1.35;7.1;4.01
NO2;uur;µg/m³;2024-06-11T08:00:00+01:00;2024-06-11T09:00:00+01:00;5.63;4.4;4.22;9.82;4.5;5.63;6.25;6.62;8.51;20.49;6.81;3.47;4.51;6.03;2.87;4.59;4.39;10.66;1.42;8.57;0.6;11.7;6.08;20.48;6.27;2.29;9.58;1.62;2.59;13.63;11.18;10.47;6.08;4.58;4.58;4;15.6;8.05;;0.45;0.9;1.52;1.13;7.22;2.84
NO2;uur;µg/m³;2024-06-11T09:00:00+01:00;2024-06-11T10:00:00+01:00;4.2;3.25;4.34;8.19;4.49;5.47;6.15;6.7;9.77;15.78;6.89;4.2;5.43;4.61;3.13;3.34;4.56;30.77;4.43;8.88;0.47;8.93;5.86;34.17;4.4;2.51;5.4;0.68;1.27;13.15;9.58;8.93;5.27;4.47;3.93;2.9;16.87;7.91;;0.33;0.82;1.35;1.21;5.73;2.7
NO2;uur;µg/m³;2024-06-11T10:00:00+01:00;2024-06-11T11:00:00+01:00;4.54;3.38;3.38;9.95;3.67;6.68;4.94;6.24;11.52;24.11;10.84;4.72;6.03;3.79;1.81;3.77;2.8;19.28;0.68;10.34;0.39;7.97;4.08;8.35;4.88;2.01;6.59;0.54;1.09;7.41;7.66;7.73;2.34;6.93;4.38;2.15;19.35;8.01;;0.24;1.19;1.14;0.88;6.47;4.4
NO2;uur;µg/m³;2024-06-11T11:00:00+01:00;2024-06-11T12:00:00+01:00;4.72;3.64;2.98;6.91;3.33;7.09;4.48;10.64;10.06;19.54;11.05;4.33;2.83;3.42;2.05;4.8;2.06;5.21;-0.69;9.38;0.84;8.52;5.06;8.72;4.33;1.97;6.23;;0.91;6;7.18;8.7;1.75;2.81;3.56;0.99;15.7;9.15;;0.05;0.94;1.06;0.97;5.41;2.31
NO2;uur;µg/m³;2024-06-11T12:00:00+01:00;2024-06-11T13:00:00+01:00;3.89;3.32;2.93;10.38;3.92;4.75;8.05;7.12;8.98;18.32;7.33;4.79;2.59;4.15;1.19;1.48;2;3.89;-1.18;7.99;0.43;7.14;4.82;9.05;3.37;2.11;7.66;;1.2;6.08;6.73;8.31;1.73;1.84;3.22;1.59;12.23;4.7;;-0.11;1.02;1.18;1.14;5.43;3.01
NO2;uur;µg/m³;2024-06-11T13:00:00+01:00;2024-06-11T14:00:00+01:00;4.69;2.17;4.04;11.71;4.93;3.97;5.18;5.7;13.2;16.48;4.77;2.07;2.51;3.73;0.96;1.07;2.02;4.95;-0.95;10.35;0.61;9.21;5.02;9.6;4.04;2.67;9.5;1.43;1.2;6.65;5.17;9.35;1.69;2.72;2.53;1.95;16.43;7.13;;;1.02;1.15;1.01;6.5;5.75
NO2;uur;µg/m³;2024-06-11T14:00:00+01:00;2024-06-11T15:00:00+01:00;4.04;2.76;3.93;11.58;5.2;9.59;1.7;7.38;11.01;28.67;7.98;1.08;1.67;4.7;0.82;0.92;2.06;3.57;0.77;9.38;0.27;9.13;5.35;10.46;3.94;1.89;5.22;1.63;1.1;6.46;5.78;10.47;1.58;3.24;3.13;1.94;13.96;5.55;;;0.74;1.04;0.93;6.59;1.88
NO2;uur;µg/m³;2024-06-11T15:00:00+01:00;2024-06-11T16:00:00+01:00;4.4;2.89;2.69;10.53;3.25;2.81;1.02;7.27;18.58;18.86;2.62;1.26;2.42;7.06;2.01;1.4;2.15;3.75;4.83;7.12;0.27;6.95;4.81;17.1;3.46;2.33;4.08;2.28;1.24;9.4;6.79;10.49;2.41;2.59;3.1;1.42;15.76;6.7;;;0.81;1.01;1.07;5.41;1.5
NO2;uur;µg/m³;2024-06-11T16:00:00+01:00;2024-06-11T17:00:00+01:00;5.02;2.54;2.49;10.09;3.37;6.52;1.08;7.74;13;12.5;5.4;2.6;1.75;6.58;1.24;1.93;2.28;2.06;4.57;8.23;0.26;6.56;4.11;15.67;3.57;1.91;6.16;1.83;0.92;6.06;4.07;8.44;1.91;3.39;3.95;1.98;15.55;5.56;;;0.87;1;1.23;5.74;2.6
NO2;uur;µg/m³;2024-06-11T17:00:00+01:00;2024-06-11T18:00:00+01:00;4.11;2.51;3.01;9.24;3.29;3.57;1.82;6.88;9.87;21.62;9.43;3.48;2.02;5.36;1.03;2.16;1.8;1.55;6.39;5.67;0.47;6.5;3.75;6.5;3.7;1.54;5.69;0.94;0.76;4.69;4.48;7.51;1.63;2.32;3.78;2.88;10.27;4.03;;1.8;0.76;0.91;1.19;6.43;1.96
NO2;uur;µg/m³;2024-06-11T18:00:00+01:00;2024-06-11T19:00:00+01:00;4.39;3.31;4.34;11.01;5.9;6.52;1.96;7.56;10.23;25.65;10.05;2.29;3;4.02;1.1;2.97;2.11;1.88;6.27;5.01;0.95;7.59;3.37;5.52;4.06;1.48;7.58;0.98;1.16;3.83;3.78;8.77;1.91;1.87;3.42;3.85;9.89;5.69;;1.34;1.35;0.97;1.25;5.51;3.01
NO2;uur;µg/m³;2024-06-11T19:00:00+01:00;2024-06-11T20:00:00+01:00;4.7;2.87;4.58;12.34;6.62;6.36;1.86;10.93;13.15;11.34;5.28;2.77;6.6;4.45;2.79;3.32;3.12;2.04;1.02;6.76;0.98;10.27;7.18;6.71;4.81;1.94;4.95;1.16;1.58;7.61;4.63;12.4;4.19;2.13;5.37;4.43;9.42;5.42;;1.5;1.57;0.96;1.31;7.24;3.77
NO2;uur;µg/m³;2024-06-11T20:00:00+01:00;2024-06-11T21:00:00+01:00;6.03;5.01;3.2;13.59;3.81;9.47;1.75;14.27;13.07;18.94;4.42;3.19;6.89;4.57;2.23;3.98;3.09;4.18;5.61;5.84;1.17;11.33;7.09;11.61;5.44;1.88;7.54;1.76;2.19;11.58;10.64;18.32;5.2;2.83;5.64;2.17;9.82;5.43;;2.38;1.15;1.08;0.67;11.24;3.19
NO2;uur;µg/m³;2024-06-11T21:00:00+01:00;2024-06-11T22:00:00+01:00;7.32;16.36;4.35;8.06;8.04;6.89;2.08;19.13;14.03;17.73;6.84;3.6;6.9;6.89;2.23;5.06;2.69;6.93;7.56;7.98;0.87;7.9;7.21;10.46;5.27;1.92;6.59;1.2;1.84;11.7;15.09;12.5;5.86;2.65;3.87;4.12;10.64;6.84;;1.67;0.83;1.33;0.92;8.76;4.17
NO2;uur;µg/m³;2024-06-11T22:00:00+01:00;2024-06-11T23:00:00+01:00;7.3;10.22;7.81;11.4;7.43;5.43;2.82;12.59;9.45;19.44;8.6;2.86;5.95;7.18;2.15;5.46;2.61;8.25;3.49;16.14;0.82;4.9;6.76;9.09;4.77;1.42;3.76;1.56;2.05;12.02;8.61;11.91;5.8;4.45;6.24;4.58;12.67;7.3;;1.54;0.71;1.54;1.09;5.11;2.14
NO2;uur;µg/m³;2024-06-11T23:00:00+01:00;2024-06-12T00:00:00+01:00;5.65;10.35;4.09;12.78;8.99;4.72;2.83;9.4;7.22;16.44;9.03;4.13;6.37;7.54;2.13;6.64;1.87;5.34;7.66;16.01;0.49;4.28;3.94;6.82;2.43;1.64;1.52;0.98;2.2;9.05;11.76;11.9;5.27;2.78;5.7;5.16;11.32;6.91;;1.41;0.8;1.46;0.85;4.31;4.59
NO2;uur;µg/m³;2024-06-12T00:00:00+01:00;2024-06-12T01:00:00+01:00;4.94;19.5;4.75;10.92;6.79;4.9;2.55;8.24;8.14;9.78;8.8;5.17;5.69;7.88;1.55;7.46;1.92;4.96;6.56;9.15;0.35;3.37;3.52;8.4;2.12;1.35;1.98;1.62;2.32;6.34;8.69;10.66;5.72;3.34;4.27;5.96;7.99;5.51;;2.13;0.67;1.13;1.15;6.4;3.83
NO2;uur;µg/m³;2024-06-12T01:00:00+01:00;2024-06-12T02:00:00+01:00;5.04;34.41;5.16;9.54;6.2;4.51;2.4;7.23;7.54;8.23;8.07;3.42;6.5;6.31;1.73;7.63;2.79;6.33;5.41;12.77;1.28;4.72;4.93;7.99;2.38;1.38;2.5;0.76;2.02;6.16;9.18;8.86;4.72;3.67;4.57;5.16;8.64;7.41;;1.99;0.72;1.53;1.04;4.24;2.15
NO2;uur;µg/m³;2024-06-12T02:00:00+01:00;2024-06-12T03:00:00+01:00;4.62;24.64;5.35;7.16;6.45;4.83;2.92;7.55;6.92;9.11;7.13;4.07;6.5;6.7;2.23;7.69;2.02;5.64;5.56;14.17;0.53;3.39;4.11;7.38;2.28;1.49;1.67;1.36;1.35;4.8;8.29;8;5.19;3.9;4.57;5.11;7.84;7.57;;2.08;0.77;1.68;1.01;3.82;1.39
NO2;uur;µg/m³;2024-06-12T03:00:00+01:00;2024-06-12T04:00:00+01:00;5.91;7.32;6.83;7.26;5.87;5.31;3.1;7.71;7.85;8.84;6.6;4.2;7.64;6.73;2.2;4.79;1.62;4.02;5.96;15.26;0.85;3.74;3.78;13.53;2.04;1.6;1.6;1.79;2.06;5.84;7.84;7.08;4.03;4.08;4.33;4.41;7.06;6.17;;1.98;1.13;1.54;1;3.78;2.24
NO2;uur;µg/m³;2024-06-12T04:00:00+01:00;2024-06-12T05:00:00+01:00;7.99;7.83;7.56;12.14;7.69;4.53;3.19;10.01;10.55;23.59;15.97;8.52;8.16;7.48;2.06;2.53;1.73;9.38;12.41;17.05;0.8;6.74;9.18;30.49;4.48;2.67;3.8;4.15;2.61;8.02;9;15.76;5.28;4.81;4.85;5.43;9.95;6.79;;1.93;0.73;1.86;1.04;7.84;2.38
NO2;uur;µg/m³;2024-06-12T05:00:00+01:00;2024-06-12T06:00:00+01:00;12.18;9.29;9.05;17.99;8.27;5.68;4.16;15.15;17.24;38.77;32.84;7.75;8.68;9.43;1.65;3.38;2.84;14.38;14.27;27.93;0.41;6.59;16.6;39.2;6.02;4.06;6.29;2.88;4.42;21.3;24.89;23.07;7.34;5.24;3.95;9.73;18.98;10.89;;3.38;0.85;1.99;1.86;15.17;5.6
NO2;uur;µg/m³;2024-06-12T06:00:00+01:00;2024-06-12T07:00:00+01:00;10.64;8.37;9.94;16.89;8.59;8.23;3.42;16.55;21.39;40.51;27.72;4.01;10.15;9.72;2.3;3.51;3.52;16.68;10.72;26.68;0.21;9.98;8.39;20.43;4.19;4.69;9.72;2.91;3.53;25.14;29.69;17.85;16.09;6.65;5.43;5.97;24.89;12.87;;3.37;0.55;2.04;2;15.47;7.17
NO2;uur;µg/m³;2024-06-12T07:00:00+01:00;2024-06-12T08:00:00+01:00;9.68;4.92;8.02;15.52;8.4;7.34;3.11;12.73;17.67;23.22;10.75;3.07;8.2;7.68;1.88;2.73;2.89;12.99;8.07;10.48;0.91;8.4;6.21;11.86;3.6;3.92;11.73;2.73;3.4;20.31;15.96;14.28;12.7;3.46;4.92;5.6;25.69;10.63;;2.47;0.93;1.93;2.08;13.06;5.77
NO2;uur;µg/m³;2024-06-12T08:00:00+01:00;2024-06-12T09:00:00+01:00;12.41;2.93;9.44;14.63;8.07;7.3;3.67;12.65;15.35;17.1;10.39;3.12;6.12;3.84;1.16;1.86;4.21;6.92;8.34;6.19;0.86;12.27;6.76;12.55;4.04;2.41;8.01;1.46;3.8;10.05;11.36;12.71;5.78;3.88;3.67;5.13;17.55;10.5;;1.79;0.85;1.42;0.87;10.22;7.2
NO2;uur;µg/m³;2024-06-12T09:00:00+01:00;2024-06-12T10:00:00+01:00;4.94;4.79;4.84;10.64;7.09;6.08;2.12;14.06;15.99;11.41;6.37;4.9;6.1;2.07;1.04;1.96;3.02;7.55;7.44;6.82;0.46;8.99;5.61;8.36;3.61;2.29;4.81;0.77;1.92;7.78;7.28;14.48;2.9;6.17;3.68;4.86;13.51;6.02;;1.57;0.67;0.9;0.79;6.85;2.05
NO2;uur;µg/m³;2024-06-12T10:00:00+01:00;2024-06-12T11:00:00+01:00;4.37;3.42;3.39;9.56;3.68;3.97;2.08;12.21;13.38;11.86;7.71;2.64;4.83;2.81;1.15;1.15;3.19;5.4;5.6;5.87;0.45;9.87;3.97;6.68;2.95;2.24;3.84;0.15;1.63;6.78;7;13.93;3.06;5.58;3.96;3.84;11.47;5.36;;1.4;0.72;1.02;0.74;5.84;2.54
NO2;uur;µg/m³;2024-06-12T11:00:00+01:00;2024-06-12T12:00:00+01:00;3.02;4.13;3.79;12.39;4.05;4.65;1.16;9.09;10.97;11.18;7.55;1.29;3.51;2.06;1.37;2.08;4.22;8.59;4.91;5.51;0.54;9.19;5.22;6.78;2.96;2.09;5.16;0.13;1.68;8.94;9.28;12.45;3.22;4.75;3.38;3.03;14.44;5.67;;1.33;0.64;0.91;0.75;6.91;1.38
NO2;uur;µg/m³;2024-06-12T12:00:00+01:00;2024-06-12T13:00:00+01:00;3.16;2.76;5.14;13.55;6.33;6.79;2.33;10;12.34;10.94;7.59;1.83;5.36;2.01;1.35;1.7;3.53;5.52;4.16;4.96;0.93;11.23;5.42;7.82;4.47;1.89;5.35;0.1;1.22;7.76;6;10.92;3.47;2.65;1.87;3.09;13;5.23;;1.33;0.79;0.81;1.16;7.36;1.69
NO2;uur;µg/m³;2024-06-12T13:00:00+01:00;2024-06-12T14:00:00+01:00;2.58;1.23;3.92;12.37;4.94;4.33;1.24;12.72;15.71;9.52;7.72;1.47;5.17;2.47;1.28;1.81;4.35;6.74;5.35;5.45;0.75;11.99;7.76;12.31;5.05;1.81;4.69;-0.15;0.96;7.61;8.41;11.54;3.23;2.93;2.57;2.85;17.01;6.5;;1.37;0.87;0.86;0.97;9.73;1.51
NO2;uur;µg/m³;2024-06-12T14:00:00+01:00;2024-06-12T15:00:00+01:00;3.63;1.47;2.29;11.86;3.93;3.08;1.36;7.91;15.5;11.7;8.37;2.17;3.42;1.97;1.85;2.79;3.9;7.48;6.3;5.54;0.61;9.6;8.41;14.82;4.55;2.06;7.4;-0.06;1.1;9.84;8.33;12.95;3.69;2.23;2.81;2.9;15.47;5.63;;1.33;0.58;0.72;0.8;6.86;0.91
NO2;uur;µg/m³;2024-06-12T15:00:00+01:00;2024-06-12T16:00:00+01:00;6.47;1.86;2.44;12.57;4.98;4.24;1.33;6.07;17.74;11.16;8.66;4.59;3.46;2.11;1.5;3.26;2.99;5.74;6.37;6.01;0.51;7.43;4.66;14.59;5.84;4.76;6.2;0.48;0.99;9.53;9.42;11.78;3.15;4.13;2.66;3.01;16.06;6.31;;1.64;1.01;0.73;0.91;7.12;1.05
NO2;uur;µg/m³;2024-06-12T16:00:00+01:00;2024-06-12T17:00:00+01:00;5.73;1.53;2.31;18.04;5.02;4.16;1.06;8.74;13.95;7.77;6.08;7.66;3.64;3.33;1.69;4.01;2.91;3.96;13.33;6.07;0.64;9.68;4.44;10.34;4.34;2.19;8.16;-0.06;0.83;6.36;4.69;12.16;2.44;3.27;2.08;3.77;11.89;6.15;;1.9;0.54;0.79;0.77;7.15;2.29
NO2;uur;µg/m³;2024-06-12T17:00:00+01:00;2024-06-12T18:00:00+01:00;6.41;1.48;4.66;18.95;4.63;5.93;1.08;13.21;18.23;11.79;9.63;4.46;5.09;3.81;1.88;4.88;3.11;4.31;13.24;7.48;1.25;11.01;5.66;12.28;7.89;2.15;9.95;0.09;4.16;6.85;6.59;15.09;3.72;5.06;2.5;2.07;14.14;7.08;;1.74;0.53;1.11;0.7;6.48;1.11
NO2;uur;µg/m³;2024-06-12T18:00:00+01:00;2024-06-12T19:00:00+01:00;4.22;2.31;4.61;18.4;5.65;4.36;1.41;13.68;15.22;17.97;16.78;4.73;4.97;3.65;1.67;3.8;3.63;6.14;14.46;7.55;0.6;12.2;6.78;14.09;5.95;2.81;12.32;0.42;4.01;8.56;8.66;20.69;4.12;5.37;2.8;4.01;13.19;6.3;;1.6;0.46;0.98;0.9;4.74;1.04
NO2;uur;µg/m³;2024-06-12T19:00:00+01:00;2024-06-12T20:00:00+01:00;4.14;3.08;5.15;12.93;5.05;6.02;2.02;10.34;11.56;19.9;18.57;6.17;6.45;5.4;1.76;3.59;4.92;5.52;11.97;9.34;1.56;10.66;8.8;13.03;7.68;2.63;11.25;0.94;3.05;11.57;13.48;23.2;5.74;5.25;2.13;4.2;10.17;6.05;;2.48;0.53;1.01;1.23;6.3;2.09
NO2;uur;µg/m³;2024-06-12T20:00:00+01:00;2024-06-12T21:00:00+01:00;5.15;2.88;4.92;16.29;5.3;7.23;1.72;15.56;13.17;21.59;17.38;13.27;7.41;7.63;2.46;7.69;4.71;6.69;10.69;10.8;1.7;13.23;8.7;17.88;7.14;2.14;12.56;1.06;2.02;24.01;11.92;17.47;12.25;5.51;3.73;4.55;12.51;7.58;;3.39;0.62;1.41;1.11;7.23;1.83
NO2;uur;µg/m³;2024-06-12T21:00:00+01:00;2024-06-12T22:00:00+01:00;7.34;4.08;4.87;22.38;9.7;12.99;2.98;10.49;13.1;27.96;21.46;13.59;6.78;8.18;3.43;14.76;4.31;7.57;10;8.91;1.71;13.3;9.41;20.66;6.84;3.09;13.77;0.62;2.61;21.99;20.8;20.47;11.53;5.13;3.46;6.75;13.96;8.24;;3.35;0.6;1.96;1.26;12;3.68
NO2;uur;µg/m³;2024-06-12T22:00:00+01:00;2024-06-12T23:00:00+01:00;8.47;6.33;6.37;29.39;20.54;7.54;3.58;10.09;16.01;32.02;20.14;9.13;7.38;9.49;5.2;11.88;6.37;6.94;11.28;11.16;1.52;13.35;11.17;29.22;18.77;8.87;12.01;1.92;2.35;13.33;14.28;17.58;8.44;3.63;4.08;6.44;18.75;9.56;;2.43;1.04;2.17;2.02;15.34;4.06
NO2;uur;µg/m³;2024-06-12T23:00:00+01:00;2024-06-13T00:00:00+01:00;15.67;8.23;5.48;25.32;18.45;10.62;3.64;8.77;23.56;33.78;28.02;9.86;8.51;9.28;5.01;12.63;13.46;7.82;9.91;11.9;1.68;16.11;14.84;25;19.85;4.56;8.82;2.48;2.44;11.87;15.29;11.91;7.61;2.94;5.41;6.38;13.16;9.81;;2.15;0.88;2.95;1.58;13.93;3.65
NO2;uur;µg/m³;2024-06-13T00:00:00+01:00;2024-06-13T01:00:00+01:00;11;8.5;5.16;15.33;12.44;10.37;4.37;13.25;20.57;19.19;13.89;14.81;14.09;11.8;3.03;11.23;39.93;25.22;10.52;13.04;3.45;43.58;19.13;24.65;41.03;9.1;5.86;6.9;3.31;12.42;14.48;13.28;9.22;5.14;5.76;6.66;14.3;9.91;;2.32;0.74;2.47;1.02;6.72;3.42
NO2;uur;µg/m³;2024-06-13T01:00:00+01:00;2024-06-13T02:00:00+01:00;8.9;9.22;4.63;11.4;8.93;21.55;4.08;13.96;11.04;23.51;13.68;12.24;11.53;12.05;8.55;15.5;42.88;24.14;10.68;19.8;6.38;44.2;18.14;31.05;45.23;11.88;4.39;6.97;6.57;9.53;14.68;14.11;8.04;9.15;5.03;6.49;10.85;9.93;;2.15;1;2.38;1.38;4.59;2.58
NO2;uur;µg/m³;2024-06-13T02:00:00+01:00;2024-06-13T03:00:00+01:00;8.34;12.45;3.91;10.63;8.14;21.75;3.7;10.4;11.45;17.89;11.98;12.08;9.44;20.35;14.82;13.65;37.83;14.56;9;15.5;18.51;25.17;25.18;16.73;21.95;15.73;9.01;6.77;7.65;10.06;14.38;16.13;9.41;10.11;5.24;6.92;10.74;10.27;;3.24;1.2;2.44;1.18;3.93;2.14
