Export;EXP-2024-001 (2024-07-04T21:11:37+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-05-27T07:00:00+01:00;2024-05-27T08:00:00+01:00;5.92;9.69;9.54;19.21;10.68;10.09;7.23;10.19;18.99;30.35;12.42;5.26;7.62;4.81;4;;12.33;18.14;6.84;7.86;5.42;21.1;9.26;20.35;27.2;9.36;15.75;3.95;10.06;16.64;17.97;20.08;7.62;4.93;6.52;5.65;17.42;10.09;8.27;3.91;5.92;6.04;19.27;8.23
NO2;uur;µg/m³;2024-05-27T08:00:00+01:00;2024-05-27T09:00:00+01:00;4.48;5.09;5.13;11.75;6.38;7.59;4.6;8.95;16.29;16.1;7.3;9.14;6.45;4.26;3.54;;12.01;16.36;5.63;6.24;3.91;14.86;6.79;18.48;22.25;8.27;10.31;4.78;8.15;14.51;15.45;17.1;7.54;3.4;7.26;4.07;14.54;8.6;4.99;3.35;4.84;2.74;16.24;7.48
NO2;uur;µg/m³;2024-05-27T09:00:00+01:00;2024-05-27T10:00:00+01:00;4.1;3.32;2.59;12.59;3.8;7.53;2.26;7.61;12.54;15;5.24;4.79;4.01;3.28;2.02;;8.06;12.4;4.3;5.35;4.5;14.87;7.49;15.76;18.25;7.56;10.05;6.83;9.76;11.5;13.85;19.55;6.08;3.17;4.72;3.11;12.64;7.78;5.1;4.39;3.7;1.29;16.89;5.01
NO2;uur;µg/m³;2024-05-27T10:00:00+01:00;2024-05-27T11:00:00+01:00;4.56;2.68;2.94;9.57;5.11;5.46;2.68;8.36;10.93;17.63;4.4;3.52;3.91;4.24;1.95;;8.36;9.72;3.17;4.47;4.5;12.55;5.98;11.96;17.93;7.15;10.6;4.07;7.58;13.82;11.51;17.06;4.99;2.11;;3.04;11.95;5.83;4.53;3.81;2.77;2.4;13.14;2.85
NO2;uur;µg/m³;2024-05-27T11:00:00+01:00;2024-05-27T12:00:00+01:00;4.21;1.74;3.96;10.43;4.7;4.29;4.41;8.7;12.49;23.93;8.6;2.82;3.65;3.83;1.55;;7.46;7.6;2.49;3.96;3.53;10.95;6.47;12.7;17.1;19.38;9.46;3.52;6.64;10.43;12.28;19.5;3.92;1.56;;3.69;10.38;4.6;3.28;3.78;2.43;3.28;12.41;2.49
NO2;uur;µg/m³;2024-05-27T12:00:00+01:00;2024-05-27T13:00:00+01:00;3.99;1.88;4.07;11.24;3.32;2.9;2.9;8.92;15.58;28.9;9.58;2.58;3.95;2.83;1.9;;6.32;8.88;1.98;4.37;4.72;11.85;6.97;14.24;24.38;19.05;11.85;3.08;;10.36;13.91;18.62;3.47;1.81;;1.72;15.92;5.41;3.06;3.53;2.76;2.71;12.55;2.77
NO2;uur;µg/m³;2024-05-27T13:00:00+01:00;2024-05-27T14:00:00+01:00;3.42;2.55;3.25;14.52;3.53;3.32;3.89;13.91;20.73;32.27;10.4;2.06;4.25;2.61;2.22;;7.14;11.42;1.62;5.65;3.37;16.24;7.34;12.18;19.39;4.63;10.25;3.68;;13.34;11.05;15.13;4.25;1.65;;1.84;20.23;9.39;3.74;2.63;2.87;1.86;12.49;2.92
NO2;uur;µg/m³;2024-05-27T14:00:00+01:00;2024-05-27T15:00:00+01:00;4.16;3.41;3.16;14.64;4.04;10.23;5.77;11.94;18.63;39;11.49;3.9;4.3;3.68;1.64;1.54;6.85;13.03;1.79;6.03;3.51;17.12;9.76;9.7;21.61;5.2;17.47;3.07;;15.01;19.79;17.7;3.66;1.84;;2.8;24.17;10.87;3.41;3.79;2.58;2.73;13.24;3.34
NO2;uur;µg/m³;2024-05-27T15:00:00+01:00;2024-05-27T16:00:00+01:00;5.84;5.28;2.4;13.87;4.01;3.69;3.77;12.82;24.92;31.17;10.99;3.45;4.72;3.44;2.26;2.58;5.68;13.79;1.89;9.95;1.9;17.52;9;13.54;25.37;8.66;13.91;2.91;4.13;23.22;19.41;20.94;5.22;2.8;2.13;4.55;17.73;7.64;5.97;5.22;2.74;3.07;9.89;3.03
NO2;uur;µg/m³;2024-05-27T16:00:00+01:00;2024-05-27T17:00:00+01:00;5.68;3.36;4;11.72;5.14;9.63;5.87;22.7;39.25;34.03;6.52;2.86;6.74;4.08;1.72;2.99;8.17;9.81;1.99;6.15;1.75;21;13.04;8;15.42;11.79;11.54;3.56;4.85;20.39;18.19;17;6.88;3.3;3.63;6.39;19.88;7.59;4.99;4.69;3;2.96;11.21;3.4
NO2;uur;µg/m³;2024-05-27T17:00:00+01:00;2024-05-27T18:00:00+01:00;6.52;3.69;3.34;18.85;5.5;10.14;6.81;24.05;21.15;43.74;9.27;3.57;9.61;4.97;2.1;3.57;6.09;9.63;3.03;6.96;3.36;18.87;13.35;8.44;19.65;7.45;12.59;4.56;6.11;19.31;20.16;18.81;8.38;2.95;4.77;6.11;25.79;10.78;5.37;6.14;3.65;3.26;10.24;3.93
NO2;uur;µg/m³;2024-05-27T18:00:00+01:00;2024-05-27T19:00:00+01:00;7.12;4.44;6.69;16.52;7.15;7.1;5.13;15.93;15.44;32.09;4.87;3.54;4.41;3.63;3.19;3.9;7.91;14.7;2.5;10.92;6.51;19.39;15.64;19.32;28.19;5.71;12.97;4.08;7.1;21.24;19.3;20.44;9.61;4.02;3.22;6.89;22.19;12.14;6.3;7.02;5.12;3.22;9.76;4.45
NO2;uur;µg/m³;2024-05-27T19:00:00+01:00;2024-05-27T20:00:00+01:00;8.26;4.89;5.94;15.92;7.9;6.61;7.81;18.22;21.07;15.59;4.86;3.77;5.29;4.38;2.3;3.18;15.58;16.49;3.29;16.63;4.87;26.78;13.89;10.26;31.8;7.71;15.61;5.79;5.95;17.95;23.29;23.36;10.82;11.63;4.25;6.39;22.29;12.21;9.97;6.64;5.52;3.17;8.92;5.59
NO2;uur;µg/m³;2024-05-27T20:00:00+01:00;2024-05-27T21:00:00+01:00;7.42;6.67;4.25;20.14;9.73;9.22;6.11;19.73;21.53;33.13;9.27;4.7;8.53;7.08;6.09;3.25;12.29;14.54;3.58;13.41;4.28;26.96;8.66;21.05;30.65;8.63;14.23;5.87;5.44;19.47;23.77;16.78;12.57;15.42;2.16;7.02;21.72;12.92;7.05;6.38;8.44;3.08;12.45;3.46
NO2;uur;µg/m³;2024-05-27T21:00:00+01:00;2024-05-27T22:00:00+01:00;6.21;11.01;8.25;14.61;11.25;9.49;7.22;17.34;18.21;26.34;8.41;5.36;10.72;6.47;5.8;3.95;16.4;13.51;3.09;13.18;3.43;30.66;18.46;17.66;34.43;24.77;11.27;6.2;5.17;22.91;34.79;15.19;17.4;9.87;2.07;6.44;23.71;13.05;4.35;3.86;5.82;6.14;14.78;4.02
NO2;uur;µg/m³;2024-05-27T22:00:00+01:00;2024-05-27T23:00:00+01:00;3.9;10.45;2.7;6.85;6.23;12.23;9.52;10.56;11.9;23.2;9.46;7.92;5.99;7.89;6.63;3.89;12.16;15.04;4.92;11.81;4.94;21;20.82;21.06;26.61;11.41;10.62;4.93;7.12;18.87;25.04;23.26;13.26;7.64;2.4;5.82;20.99;10.84;5.13;3.73;4.63;4.03;15.12;3.26
NO2;uur;µg/m³;2024-05-27T23:00:00+01:00;2024-05-28T00:00:00+01:00;3.04;11.69;4.32;6.72;4.97;11.7;9.44;6.18;8.58;16.77;7.13;7.31;3.17;8.76;5.63;4.98;9.61;16.2;6.22;11.07;5.03;19.81;10.23;25.42;19.66;17.57;8.78;4.83;8.39;9.58;15.28;21.79;8.83;6.38;2.6;5.13;13.64;10.77;2.91;3.36;3.51;4.48;8.36;3.9
NO2;uur;µg/m³;2024-05-28T00:00:00+01:00;2024-05-28T01:00:00+01:00;3.92;14.31;10.54;8.62;8.45;10.45;9.03;7.16;4.52;12.57;12.89;;5.15;;4.45;5.7;10.9;23.89;5.1;9.46;4.24;16.29;14.39;21.09;16.47;12.25;8.05;6.29;11.54;10.37;31.48;12.47;10.77;9.15;5.14;4.77;10.17;6.09;4.36;3.79;2.67;3.57;4.96;2.78
NO2;uur;µg/m³;2024-05-28T01:00:00+01:00;2024-05-28T02:00:00+01:00;4.12;5.71;7.27;8.86;8.56;14.96;7.68;4.28;4.15;11.46;10.15;;4.51;1.77;6.79;4.18;13.74;23.25;4.92;6.74;4.48;13.53;8.7;14.28;16.79;5.75;9.56;4.04;8.35;10.25;19.84;17.32;11.63;7.16;4.79;2.76;6.78;4.28;3.57;4.19;2.37;3.3;5.13;2.51
NO2;uur;µg/m³;2024-05-28T02:00:00+01:00;2024-05-28T03:00:00+01:00;5.2;2.51;8.43;7.75;8.09;25.02;7.2;7.36;7.42;9.8;7.19;;6.35;2.37;5.71;4.47;15.75;23.19;5.76;6.67;6.84;16.3;7.97;16.91;17.16;8.84;8.46;3.79;5.98;8.94;13.03;15.2;9.89;6.31;3.51;4.49;5.52;3.66;3.17;3.46;2.64;3.2;3.79;3.19
NO2;uur;µg/m³;2024-05-28T03:00:00+01:00;2024-05-28T04:00:00+01:00;5.14;3.93;10.17;7.42;7.32;17.39;12.25;7.6;8.21;18.03;14.47;;7.17;3.9;8.42;5.15;19.13;25.39;5.74;8.95;10.98;18.11;12.44;23.23;21.57;8.47;10.03;5.5;6.54;9.21;12.38;16.69;9.54;7.43;3.11;6.9;5.51;3.47;3.64;3.01;2.51;3.53;6.25;3.75
NO2;uur;µg/m³;2024-05-28T04:00:00+01:00;2024-05-28T05:00:00+01:00;10.02;6.08;9.15;8.85;9.08;7.69;18.28;9.55;14.97;21.89;15.82;;8.51;5.02;8.85;5.59;25.17;21.05;7.45;9.7;13.04;26.69;12.78;30.14;41.64;8.61;12.69;7.49;5.67;9.26;12.23;28.54;9.24;8.05;3.97;6.68;9.63;6.54;3.86;3.85;3.15;3.55;6.69;3.31
NO2;uur;µg/m³;2024-05-28T05:00:00+01:00;2024-05-28T06:00:00+01:00;10.22;6.56;8.55;13.26;8.45;15.56;21.45;14.14;24.27;38.07;16.54;;10.89;4.77;12.2;7.17;29.77;17.16;11.4;18.21;16.44;32.26;18.23;28.37;45.39;13.31;18.46;7.83;7.61;18.18;24.27;37.39;11.57;8.91;4.81;7.23;15.15;8.4;6.33;7.2;3.27;3.59;18.27;5.47
NO2;uur;µg/m³;2024-05-28T06:00:00+01:00;2024-05-28T07:00:00+01:00;9.6;6.88;11.2;17.56;8.7;16.79;21.5;15.73;24.56;43.34;19.7;;10.31;3.4;13.4;6.18;25.16;26.1;10.07;17.99;16.43;27.16;14.6;26.39;41.22;13.11;22.54;8.88;7.64;23.6;26.41;26.63;12.77;12.18;6.27;9.06;18.08;9.75;7.16;6.53;4.49;3.99;19.24;8.19
NO2;uur;µg/m³;2024-05-28T07:00:00+01:00;2024-05-28T08:00:00+01:00;10.88;6.56;7.65;24.96;5.94;10.06;;13.72;19.98;33.62;18.36;;9.3;2.35;7.51;5.18;20.55;20.66;10.32;11.43;11.64;26.19;15.34;28.74;36.25;10.38;22.22;8.55;12.5;23.25;22.69;20.46;12.28;9.33;7.53;10.34;22.44;10.88;9.8;6.58;4.62;5.35;18;7.4
NO2;uur;µg/m³;2024-05-28T08:00:00+01:00;2024-05-28T09:00:00+01:00;8.72;4.32;7.89;10.16;4.33;7.04;;9.57;13.17;28.39;14.48;;5.94;0.18;6.7;3.82;14.03;15.92;7.75;10.5;9.7;20.57;12.41;19.55;31.08;6.68;22.83;8.29;11.98;18.05;17.68;21.08;10.1;7.67;7;7.86;20.98;7.89;7.68;5.72;3.66;3.96;15.12;4.67
NO2;uur;µg/m³;2024-05-28T09:00:00+01:00;2024-05-28T10:00:00+01:00;6.71;3.6;4.47;9.55;5.8;5.21;8.14;7.86;11.99;23.02;9.43;;;-1.22;4.44;2.86;11.19;12.46;7.88;8.75;5.95;13.12;6.73;16.62;23.43;7.72;19.33;5.65;7.72;16.41;13.27;16.71;7.09;6.82;3.77;4.72;13.55;5.17;7.12;5.26;3.32;3.56;14.87;4.04
NO2;uur;µg/m³;2024-05-28T10:00:00+01:00;2024-05-28T11:00:00+01:00;4.01;1.91;1.77;11;4.38;3.69;7.84;7.26;12.22;19.9;6.78;;;-1.85;4.1;4.28;6.68;9.96;5.95;8.42;7.24;8.93;6.02;14.9;18.47;7.83;12.53;4.97;3.36;19.81;13.2;14.25;6.44;4.28;3.97;4.99;11.27;4.09;4.42;4.09;2.2;2.51;15.42;3.67
NO2;uur;µg/m³;2024-05-28T11:00:00+01:00;2024-05-28T12:00:00+01:00;4.9;1.23;3.88;10.24;3;3.93;5.68;5.85;12.69;17.55;5.04;;;-1.71;4.04;2.34;5.99;6.74;5.23;4.74;6.67;8.91;5.8;10.52;21.26;7.6;13.32;8.03;3.94;12.36;11.27;13.34;4.67;4.23;3.36;3.65;12.03;3.82;4.11;3.57;2.18;2.61;17.51;3.24
NO2;uur;µg/m³;2024-05-28T12:00:00+01:00;2024-05-28T13:00:00+01:00;3.37;1.11;2.63;9.46;2.14;3.15;3.24;6.33;12.11;16.51;3.77;;;-2.33;3.17;2.91;6.98;7.34;6.83;5.88;4.15;7.24;6.27;9.95;17.56;5.99;11.16;3.8;2.54;12.5;11.76;12.37;3.88;1.75;2.56;3.05;12.94;3.31;5.75;2.84;2.34;3.52;11.27;2.62
NO2;uur;µg/m³;2024-05-28T13:00:00+01:00;2024-05-28T14:00:00+01:00;3.38;0.51;2.4;8.34;2.09;1.58;2.71;7.76;10.57;21.16;5.09;;;-2.04;4.29;3.72;7.86;8.01;8.49;3.87;5.37;8.63;5.3;11.08;20.27;6.93;10.37;3.71;2.33;13.11;13.97;13.92;3.66;2.03;2.57;3.74;9.63;3.79;3.26;2.93;2.29;3.92;15.23;3.69
NO2;uur;µg/m³;2024-05-28T14:00:00+01:00;2024-05-28T15:00:00+01:00;3.35;1;2.94;9.8;2.56;3.75;5.43;6.38;14.99;24.01;7.54;;4.69;-1.43;5.28;6.49;8.37;10.16;6.01;5.22;6.74;9.98;7.71;13.38;17.53;7.91;11.99;3.89;2.57;14.61;12.38;10.99;4.16;2.84;2.28;2.53;10.38;4.37;3.82;2.6;2.66;3.42;13.33;2.88
NO2;uur;µg/m³;2024-05-28T15:00:00+01:00;2024-05-28T16:00:00+01:00;4.77;2.01;4.23;19.41;4.84;6.04;7.24;8.06;16.41;30.92;7.62;6.81;5.35;-0.81;5.95;7.47;11.7;10;6.08;6.99;8.51;11.99;10.21;12.41;25.48;6.42;14.1;4.06;4.61;18.69;16.43;19.05;5.99;4.36;3.29;3.48;12.4;5.61;4.15;3.31;2.67;4.13;15.55;2.7
NO2;uur;µg/m³;2024-05-28T16:00:00+01:00;2024-05-28T17:00:00+01:00;6.14;1.48;4.47;13.57;4.84;2.76;13.8;8.42;14.37;28.54;6.06;5.2;4.9;-0.19;10.09;6.6;15.83;19.63;7.78;6.96;8.89;15.28;12.53;15.26;32.86;14.9;12.25;4.21;4.93;17.23;18.21;17.07;6.43;4.78;2.8;4.33;11.41;5.94;3.38;3.38;2.6;4.39;14.43;2.5
NO2;uur;µg/m³;2024-05-28T17:00:00+01:00;2024-05-28T18:00:00+01:00;3.5;1.97;3.05;6.3;4.39;4.37;11.41;9.62;8.71;24.89;7.83;6.87;4.63;0.4;8.73;5.52;21.52;27.16;9.28;6.98;9.74;19.42;17.95;17.67;33.01;15.78;14.12;3.87;4.12;17.21;16.66;8.2;6.54;5.93;3.95;3.21;12.13;5.79;4.28;3.94;2.98;4.28;13.42;2.22
NO2;uur;µg/m³;2024-05-28T18:00:00+01:00;2024-05-28T19:00:00+01:00;3.53;1.47;2.15;5.79;4.02;4.07;11.85;8.67;6.3;20.42;7.91;10.28;5.35;-0.11;4.38;1.89;17.85;16.81;8.79;8.15;11.97;19.18;16.68;20.75;25.38;18.24;12.14;3.81;4.66;15.22;12.93;6.95;6.99;7.01;3.99;2.65;8.78;6;4.3;2.9;3.72;4.19;13.78;3.03
NO2;uur;µg/m³;2024-05-28T19:00:00+01:00;2024-05-28T20:00:00+01:00;2.7;3.41;1.88;5.02;3.68;4.88;5.23;8.04;7.68;14.55;8.88;6.11;5.06;0.76;3.66;2.5;10.16;15.29;3.37;11.68;6.79;12.26;7.61;21.74;16.66;11.84;9.5;3.84;7.49;14.21;15.11;11.05;8.37;8.53;3.16;2.97;7.19;5.57;3.68;3.96;4.25;4.35;8.89;3.68
NO2;uur;µg/m³;2024-05-28T20:00:00+01:00;2024-05-28T21:00:00+01:00;2.6;2.05;2.27;4.92;4.63;7.65;8.27;7.24;9.42;14.2;8.3;2.66;5.32;1.56;2.25;2.56;14.58;15.43;1.85;6.56;3.78;12.54;9.88;20.26;18.03;13.76;4.88;3.9;8.98;12.74;15.67;9.87;9.24;7.61;4.53;3.02;8.22;6.48;3.52;4.12;4.14;4.11;10.68;4.06
NO2;uur;µg/m³;2024-05-28T21:00:00+01:00;2024-05-28T22:00:00+01:00;2.24;2.07;1.84;4.59;4.1;12.99;9.57;7.2;7.88;13.22;9.05;3.82;5.43;0.63;5.8;4.01;9.07;23.3;3.49;8.68;5.42;13.32;8.38;17.39;12.93;20.22;6.07;4.8;3.84;10.31;11.92;7.45;7.45;5.51;5.53;4.23;7.96;4.83;3.83;3.18;3.09;3.79;8.04;3.2
NO2;uur;µg/m³;2024-05-28T22:00:00+01:00;2024-05-28T23:00:00+01:00;2.09;2.06;1.82;5.99;2.52;15.71;14.83;6.37;7.25;9.65;5.72;3.99;5.39;0.61;3.91;2.71;6.49;15.53;4.07;6.48;6.62;12.47;7.34;21.71;13.09;19.3;5.6;4.24;3.06;9.61;10.4;7.8;6.58;5.17;4.03;3.97;7.88;5.02;4.45;3.57;3.97;3.28;7.13;2.59
NO2;uur;µg/m³;2024-05-28T23:00:00+01:00;2024-05-29T00:00:00+01:00;2.63;1.98;1.64;1.81;2.62;11.19;9.52;4.34;4.82;7.91;3.9;4.09;4.28;-0.25;1.73;2.3;9.37;17.14;3.12;10.29;4.6;11.79;7.45;14.69;11.7;19.55;4.65;3.29;4.26;9.63;8.27;8.58;7.62;6.99;3.68;4.93;6.35;4.79;3.61;3.43;4.86;2.91;5.43;2.5
NO2;uur;µg/m³;2024-05-29T00:00:00+01:00;2024-05-29T01:00:00+01:00;2.27;3.54;1.84;6.55;2.66;10.07;12.69;5.84;6.61;6.87;6.88;4.76;5.33;5.54;3.09;2.6;11.74;7.34;3.31;10.22;;8.26;7.25;14.68;8.09;17.24;5.01;5.42;3.71;6.46;7.84;8.7;6.88;6.59;3.82;3.66;5.83;3.89;4.93;4.23;3.5;4.41;4.68;3.47
NO2;uur;µg/m³;2024-05-29T01:00:00+01:00;2024-05-29T02:00:00+01:00;1.91;2.01;1.44;1.92;1.38;5.13;9.26;4.81;4.45;6.74;5.38;4.01;4.54;3.91;4.46;2.45;6.5;14.12;2.71;8.79;5.39;5.7;5.65;12.57;6.59;12.63;4.74;3.49;2.59;5.72;7.07;4.57;5.55;5.28;3.18;2.55;5;3.88;3.25;3.2;2.69;3.68;4.46;2.69
NO2;uur;µg/m³;2024-05-29T02:00:00+01:00;2024-05-29T03:00:00+01:00;1.84;1.96;1.32;1.47;1.42;7.48;9.64;3.48;3.19;7.69;6.05;3.74;3.19;4.83;3.78;1.94;9.37;12.37;4.47;8.33;3.38;6.66;6.27;14.2;6.3;16.87;3.39;3.06;2.6;4.73;6.86;4.84;5.1;4.77;2.76;2.45;4.34;3.93;3.08;2.9;2.64;2.56;3.89;2.7
NO2;uur;µg/m³;2024-05-29T03:00:00+01:00;2024-05-29T04:00:00+01:00;1.97;2.09;1.27;1.53;1.72;7.18;6.93;3.68;4.2;6.36;6.28;6.13;4;2.23;3.18;1.68;8.16;11.72;4.01;8.99;3.96;8.52;6.88;16.4;9.5;15.89;3.35;3.09;2.82;4.45;6.81;7.02;4.76;6.92;2.16;2.54;3.6;2.85;2.53;2.25;2.53;2.43;3.67;2.63
NO2;uur;µg/m³;2024-05-29T04:00:00+01:00;2024-05-29T05:00:00+01:00;2.48;1.87;1.43;3.03;2.27;6.3;4.1;4.01;6.23;8.8;6.26;2.86;4.27;2.69;2.51;1.76;9.08;7.76;2.11;5.26;4.37;10.13;8.35;17.74;18.93;12.55;4.51;3.23;3.66;5.32;7.33;9.08;5.3;5.85;2.55;3.81;4.59;2.78;2.29;2.33;2.67;2.82;3.94;2.77
NO2;uur;µg/m³;2024-05-29T05:00:00+01:00;2024-05-29T06:00:00+01:00;3.03;2.31;1.99;4.33;2.65;9.91;6.55;8.21;12.43;14.1;7.7;3.76;5.37;3.02;5.02;2.47;10.36;9;3.26;5.68;5.91;15.91;13.51;21.88;24.23;9.84;9.13;4.61;3.67;8.97;11.41;11.85;6.17;5.22;3.42;2.6;7.07;4.58;2.93;2.69;2.95;2.69;6.15;4.48
NO2;uur;µg/m³;2024-05-29T06:00:00+01:00;2024-05-29T07:00:00+01:00;4.97;2.67;7.69;8.74;4.56;9.87;7.77;10.26;16.23;23.34;10;5.02;6.61;3.99;7.15;3.32;10.22;18.57;5.92;8.08;7.68;14.3;17.08;25.46;21.16;8.32;15.49;2.76;5.83;11.78;14.62;13.09;7.12;5.44;3.48;3.68;8.15;4.85;3.68;4.11;3.61;2.89;9.42;5.79
NO2;uur;µg/m³;2024-05-29T07:00:00+01:00;2024-05-29T08:00:00+01:00;7.17;2.76;8.9;11.22;9.38;11.88;7.34;10.23;14.17;20.21;14.32;6.12;6.14;3.43;6.4;3.12;8.63;23.26;7.92;11.83;6.1;13.97;13.75;17.32;15.6;8.6;16.23;3.85;7.14;18.96;18.11;13.06;10.39;7.25;3.33;3.06;11.14;8.33;3.79;3.47;2.9;3.72;13.49;7.44
NO2;uur;µg/m³;2024-05-29T08:00:00+01:00;2024-05-29T09:00:00+01:00;6.5;3.37;5.71;11.52;6.22;8.7;7.23;7.32;10.67;15.79;9;7.77;5.8;3.92;5.76;4.04;10.17;17.51;5.8;9.78;4.49;16.35;15.38;17.97;16.14;7.39;13.35;4.86;6.35;16.39;15.87;10;10.57;7.86;3.79;4.02;14.79;8.35;3.98;4.37;2.88;2.14;20.12;6.15
NO2;uur;µg/m³;2024-05-29T09:00:00+01:00;2024-05-29T10:00:00+01:00;2.84;4.17;2.94;16.74;4.91;5.9;6.99;7.23;8.92;17.81;8.43;7.25;3.9;4.25;4.48;3.17;9.65;14.77;5.8;7.06;5.99;16.09;14.05;19.61;18.1;3.97;11.33;2.62;6;17.64;13.84;11.03;8.59;6.6;4.57;4.92;16.19;8.55;4.65;4.34;2.81;2.64;13.82;4.15
NO2;uur;µg/m³;2024-05-29T10:00:00+01:00;2024-05-29T11:00:00+01:00;3.12;3.46;3.98;8.24;4.17;6.32;4.33;6.74;9.41;20.79;10.35;3.52;3.45;3.49;3.87;2.51;8.5;12.94;4.58;7.98;7.17;14.49;10.3;13.99;17.08;4.7;12.06;3.21;6.16;13.17;13.01;10.46;7.61;6.61;4.38;4.52;13.14;5.63;4.03;3.44;3.15;1.47;19.21;3.39
NO2;uur;µg/m³;2024-05-29T11:00:00+01:00;2024-05-29T12:00:00+01:00;5.3;2.82;4.42;7.59;3.7;8.03;5.95;9.65;13.06;22.06;7.54;3.32;4;3.02;2.6;2.88;11.11;14.63;3.39;5.88;6.04;;10.19;11.04;14.92;5.81;11.91;4.19;4.94;8.77;11.6;11.58;4.7;4.34;3.27;3.21;13.76;6.39;4.62;3.38;3.26;0.88;11.52;2.76
NO2;uur;µg/m³;2024-05-29T12:00:00+01:00;2024-05-29T13:00:00+01:00;7.88;2.3;3.02;5.72;2.47;6.4;4.99;7.48;10.78;23.27;7.61;2.22;3.42;2.7;3.2;1.33;7.43;9.78;1.92;5.41;2.78;;11.11;10.28;13.23;3.31;10.64;1.83;3.83;14.01;11.57;9.58;5.54;4.7;2.82;2.49;18.34;7.03;4.27;3.12;2.41;0.79;9.24;1.98
NO2;uur;µg/m³;2024-05-29T13:00:00+01:00;2024-05-29T14:00:00+01:00;3.69;2.78;4.66;8.19;3.53;3.57;1.95;7.22;11.62;18.83;5.75;2.65;5.01;2.37;0.99;2.07;5.6;15.9;2.59;7.2;5.86;;6.77;8.51;11.11;3.9;9.82;3.22;3.44;13.99;13.85;10.49;5.12;4.9;3.15;2.12;16.34;7.83;5.06;3.29;1.69;0.89;10.78;1.72
NO2;uur;µg/m³;2024-05-29T14:00:00+01:00;2024-05-29T15:00:00+01:00;3.27;2.22;2.28;10.04;5.22;2.95;1.89;8.02;15.38;20.1;4.58;1.4;6.94;2.55;1.3;1.99;5.9;9.17;2.73;8.9;2.86;11.17;5.78;9.72;10.25;3.32;14.26;3.48;2.66;19.61;14.99;11.71;7.69;5.61;3.11;3.01;16.78;5.79;5.94;2.6;1.8;0.99;22.11;4.12
NO2;uur;µg/m³;2024-05-29T15:00:00+01:00;2024-05-29T16:00:00+01:00;3.71;2.4;3.28;15.58;6.09;1.77;2;8.8;17.89;18.63;3.62;1.25;4.35;2.69;1.29;1.45;6.45;7.52;1.15;5.07;6.44;14.19;5.85;7.76;12.5;3.68;12.33;3.94;2.38;15.14;13.25;8.91;5.43;5.02;3.94;3.63;16.34;5.24;6.57;2.12;1.79;0.9;15.03;5.48
NO2;uur;µg/m³;2024-05-29T16:00:00+01:00;2024-05-29T17:00:00+01:00;4.97;1.81;5.8;16.74;7.14;1.81;1.44;8.43;16.6;18.88;3.1;1.2;2.35;2.88;1.29;1.26;6.35;10.72;1.48;3.93;9.72;13.13;8.58;10.03;15.55;4.52;13.87;1.89;2.22;9.51;10.2;10.4;3.01;4.86;3.43;5.75;18.32;5.48;2.9;0.77;1.86;1.12;15.01;3.07
NO2;uur;µg/m³;2024-05-29T17:00:00+01:00;2024-05-29T18:00:00+01:00;4.3;1.46;3.7;12.03;5.67;1.57;2.51;8.83;12.71;13.15;2.47;1.77;2.37;2.73;2.41;2.36;8.6;8.86;2.05;4.19;11.31;16.97;9.66;6.09;18.4;4.69;18.46;1.84;2.98;13.33;13.75;13.87;4.14;4.79;3.33;2.11;13.74;4.31;3.39;2.1;1.56;1.25;6.76;2.32
NO2;uur;µg/m³;2024-05-29T18:00:00+01:00;2024-05-29T19:00:00+01:00;4;1.67;4.09;15.04;4.13;1.48;3.79;11.69;10.42;10.56;3.08;1.66;2.23;3.47;3.66;3.88;7.21;7.42;1.26;4.78;9.75;14.52;12.2;8.71;17.2;7.27;15.84;4.06;2.74;12.42;15.32;12.97;6.38;4.62;3.69;1.92;14.34;4.66;3.79;3.49;1.26;1.46;5.65;2.49
NO2;uur;µg/m³;2024-05-29T19:00:00+01:00;2024-05-29T20:00:00+01:00;4.23;1.89;3.17;24.68;6.47;2.55;4.34;16.9;12.09;10.98;4.12;3.1;2.77;4.4;2.73;8.06;9.46;18.66;3.23;5.61;15.42;17.98;19.31;11.56;24.55;12.07;19.33;4.84;4.26;11.43;20.44;15.76;5.73;5.13;3.72;3.26;19.59;7.11;5.24;3.12;1.31;1.66;5.51;2.44
NO2;uur;µg/m³;2024-05-29T20:00:00+01:00;2024-05-29T21:00:00+01:00;6.76;4.53;5.14;16.2;6.23;4.55;3.59;31.88;28.09;32.7;7.94;5.33;3.75;4.97;3.93;6.03;22.26;35.3;3.09;8.18;19.04;28.71;40.59;19.04;38.03;19.14;24.62;6.82;3.57;22.54;31.93;26.46;8.08;8.77;4.27;4.04;18.91;8.82;10.97;3.97;1.43;2.3;12.36;3.96
