Export;EXP-2024-001 (2024-02-21T15:02:22+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-01-26T19:00:00+01:00;2024-01-26T20:00:00+01:00;13.7;18.25;7.97;13.7;9.89;9.16;32.36;21.93;31.65;33.12;28.28;13.03;11.33;14.73;5.73;6.74;9;38.31;10.71;28.24;2.97;21.72;12.24;59.81;15.29;4.38;13.15;5.85;6.02;27.25;18.23;21.47;13.61;12.35;6.82;8.55;28.19;20.79;5.29;4.19;3.11;2.02;2.06;7.98;5.09
NO2;uur;µg/m³;2024-01-26T20:00:00+01:00;2024-01-26T21:00:00+01:00;12.21;18.94;15.03;21.75;13.35;10.51;35.41;16.33;29.91;28.66;32.48;12.35;12.57;16.39;7.26;7.65;9.85;47.69;7.25;20.27;2.86;23.87;14.76;46.68;15.36;3.75;12.31;5.57;6.88;29.78;25.46;24.31;21.73;19.53;11.15;8.65;27.65;23.4;7.14;5.49;3.75;2.23;1.23;7.86;5.9
NO2;uur;µg/m³;2024-01-26T21:00:00+01:00;2024-01-26T22:00:00+01:00;10.67;12.01;11.49;27.46;17.15;13.23;36.85;18.7;38.4;31.26;33.98;14.68;16.79;21.57;7.31;12.69;9.76;56.04;7.15;19.84;4.29;26.88;32.28;35.94;23.35;3.99;12.74;5.74;6.59;28.6;26.26;20.96;22.47;33.28;11.95;9.18;38.34;29.25;7.32;4.87;3.68;2.52;0.96;8.16;4.85
NO2;uur;µg/m³;2024-01-26T22:00:00+01:00;2024-01-26T23:00:00+01:00;16.07;24.2;11.31;27.56;17.89;19.62;27.56;25.03;46.45;30.94;34.73;16.77;27.92;19.17;8.81;13.01;14.74;58.56;8.5;17.47;3.44;28.37;52.01;40.32;29.5;3.99;14.61;10.62;13.96;34.13;29.03;19.41;31.65;34.21;8.94;11.8;37.79;30.57;8.09;4.63;3.42;3.04;1.47;10.84;4.26
NO2;uur;µg/m³;2024-01-26T23:00:00+01:00;2024-01-27T00:00:00+01:00;15.09;40.91;14.71;25.8;15.78;25.76;28.19;35.34;42.2;35.62;36.23;23.9;25.87;16;10.56;13.16;27.96;70.05;9.69;19.07;3.59;38.95;53.35;39.68;36.88;4.82;11.02;12.86;31.97;35.81;40.13;24.4;32.49;22.75;10.89;16.86;29.43;22.71;9.98;4.68;3.39;3.66;3.02;14.95;4.35
NO2;uur;µg/m³;2024-01-27T00:00:00+01:00;2024-01-27T01:00:00+01:00;16.3;41.13;13.01;16.61;15;31.28;22.13;27.22;41.82;34.83;38.79;37.57;27.11;21.27;30.19;18.03;24.34;48.45;10.32;18.68;6.63;40.57;68.06;21.89;38.39;3.9;12.94;13.76;51.93;40.89;39.55;42.85;38.22;12.4;22.03;26.07;24.75;17.4;10.91;4.75;3.48;4.14;3.69;15.17;5.46
NO2;uur;µg/m³;2024-01-27T01:00:00+01:00;2024-01-27T02:00:00+01:00;17.88;37.92;13.67;17.42;22.62;36.69;29.52;30.84;36.61;28.94;32.19;39.93;25.9;23.77;31.83;18.5;23.96;44.59;19.39;22.43;11.38;49.02;61.56;26.48;58.81;5.61;13.53;10.88;44.68;28.37;34.5;48.4;28.82;11.35;21.93;24;23.77;17.83;10.17;7.91;4.95;5.33;3.34;14.06;5.68
NO2;uur;µg/m³;2024-01-27T02:00:00+01:00;2024-01-27T03:00:00+01:00;18.33;25.58;17.76;20.01;19.28;40.03;34;30.01;33.53;38.01;30.77;32.35;24.72;27.66;47.23;20.49;54.6;58.96;27.05;32.89;9.15;65.71;55.95;65.98;56.35;10.43;12.84;13.9;26.04;20.17;27.07;35.36;25.6;11.55;18.75;17.68;23.48;18.82;10.99;11.01;4.37;5.28;3.39;10.89;5.55
NO2;uur;µg/m³;2024-01-27T03:00:00+01:00;2024-01-27T04:00:00+01:00;15.67;21.91;18.73;17.77;20.06;30.42;34.7;26.42;36.96;60.25;50.44;31.9;19.85;37.47;39.12;21.03;46.07;51.52;24.42;37.05;10.44;62.39;53.72;56.97;59.5;9.8;14.85;27.07;27.99;16.04;21.38;31.96;19.34;19.15;17.47;17.65;23.17;20.72;17.31;9.34;4.88;5.51;3.79;9.81;6.31
NO2;uur;µg/m³;2024-01-27T04:00:00+01:00;2024-01-27T05:00:00+01:00;16.59;19.22;17.75;16.47;19.7;25.89;36.89;24.44;33.62;57.51;56.38;31.62;20.29;40.39;34.58;19.24;59.01;50.91;34.44;40.38;20.01;63.71;54.08;49.42;63.01;9.95;14.69;28.61;36.99;22.69;26.13;33.5;22.71;28.39;15.62;19.23;27.68;25.97;20.62;9.41;5.51;7.1;4.14;8.78;7.36
NO2;uur;µg/m³;2024-01-27T05:00:00+01:00;2024-01-27T06:00:00+01:00;16.87;18.65;14.19;14.79;20.1;25.88;33.41;27.26;33.02;55.21;52.86;36.38;22.14;34.91;33.65;21.98;54.38;48.05;35.4;39.77;26.67;60.13;49.61;50.29;61.7;17.35;24.84;23.47;24.97;29.34;34.48;30.96;28.55;33.17;15.26;25.66;33.99;31.44;20.23;17.63;6.95;7.75;3.9;10.26;7.16
NO2;uur;µg/m³;2024-01-27T06:00:00+01:00;2024-01-27T07:00:00+01:00;18.71;20.09;11.32;17.98;18.12;23.06;33.52;32.31;37.09;53.23;47.42;38.6;24.26;29.98;38.94;23.66;52.96;47.87;32.81;41.55;38.93;57.82;50.65;49.26;58.42;16.09;35.66;21.91;25.82;32.5;41.18;33.4;29.57;34.52;17.11;26.79;33.72;32.07;18.4;19.77;11.46;8.13;4.67;13.21;6.95
NO2;uur;µg/m³;2024-01-27T07:00:00+01:00;2024-01-27T08:00:00+01:00;20.24;19.4;9.02;21.86;21.02;24.64;45.59;33.8;38.29;47.07;47.35;40.43;25.48;29.1;36.61;23.72;55.07;47.11;36.24;40;48.51;60.58;51.11;49.73;60.75;19.93;45.88;23.37;29.95;40.98;43.82;36.3;36.05;38.72;21.5;30.73;33.13;31.53;18.51;20.82;9.86;10.54;5.05;17.27;8.14
NO2;uur;µg/m³;2024-01-27T08:00:00+01:00;2024-01-27T09:00:00+01:00;20.55;19.82;10.93;25.58;22.64;25.49;46.23;33.87;37.24;46.96;45.7;41.55;24.66;28.51;31.12;24.83;52.67;46.96;38.14;44.37;45.6;59.16;51.54;48.11;60.17;28.9;49.98;27.38;34.39;41.19;45.37;40.98;35;37.54;28.97;38.7;35.13;32.48;20.52;24.56;18.48;14.63;7.36;20.86;10.76
NO2;uur;µg/m³;2024-01-27T09:00:00+01:00;2024-01-27T10:00:00+01:00;17.64;20.06;13.88;22.74;21.19;22.12;43.82;26.35;32.82;38.26;37.96;37.68;23.56;27.2;25.13;20.53;50.67;42.33;30.66;44.58;43.8;57.58;38.92;44.1;57.47;34.14;45.35;24.67;26.48;37.29;43.63;37.89;33.26;34.7;25.59;36.9;32.33;30.74;19.94;26.48;25.47;13.31;8.64;23.75;14.32
NO2;uur;µg/m³;2024-01-27T10:00:00+01:00;2024-01-27T11:00:00+01:00;13.36;18.45;9.8;18.45;15.08;15.97;42.88;25.66;;33.44;32.87;35.65;18.39;24;24.84;14.97;43.52;41.87;25.21;44.14;31.79;53.81;34.88;39.44;55.09;34.38;36.46;23.37;26.17;36.23;43.19;33.32;31.93;33.72;26.04;32.41;30.2;27.89;21.93;21.71;26.38;11.82;9.08;23.93;15.01
NO2;uur;µg/m³;2024-01-27T11:00:00+01:00;2024-01-27T12:00:00+01:00;16.24;14.73;7.24;15;10.14;15.18;40.48;22.21;;34.47;27.46;35.39;15.27;19.13;24.95;14.73;34.61;40.98;23.12;42.2;20.37;40.14;32.09;39.83;50.05;28.81;26.66;20.78;26.07;35.63;41.44;32.41;30.31;31.79;25.59;26.35;26.31;24.37;23.51;19.78;24.68;12.86;10.53;23.06;16.74
NO2;uur;µg/m³;2024-01-27T12:00:00+01:00;2024-01-27T13:00:00+01:00;13.75;13.76;12.83;15.05;8.1;14.53;33.54;15.11;;28.74;25.25;24.3;10.72;14;17.6;11.11;27.14;35.04;22.61;34.58;20.55;36.09;28.75;35.05;47;37.2;19.47;20.53;24.98;31.83;33.85;31.08;27.11;27.56;28.3;22.51;24.91;19.6;18.2;17.07;23.68;13.23;10.34;25.14;18.46
NO2;uur;µg/m³;2024-01-27T13:00:00+01:00;2024-01-27T14:00:00+01:00;11.78;9.81;9.96;20.56;13.33;10.49;30.11;11.51;;27.78;23.07;16.92;10.58;12.58;19.07;8.96;24.32;29.93;24.27;22.04;24.44;31.44;27.64;41.31;45.26;28.54;22.71;17.96;21.31;25.1;28.31;30.89;22.12;20.98;18.88;20.06;21.33;12.89;12.72;16.55;24.88;10.73;9.94;20.41;15.25
NO2;uur;µg/m³;2024-01-27T14:00:00+01:00;2024-01-27T15:00:00+01:00;10.88;10.47;7.46;23.21;11.7;10.65;25.31;15.39;23.73;30.01;21.03;14.04;11.48;13.1;21.3;7.02;24.41;34.61;21.66;18.43;22.13;31.66;25.28;34.77;43.81;27.23;28.82;15.36;23;22.94;26.7;31.19;19.23;19.54;17.32;16.32;19.98;11.6;11.56;17.29;26.1;9.06;9.77;22.13;13.82
NO2;uur;µg/m³;2024-01-27T15:00:00+01:00;2024-01-27T16:00:00+01:00;14.05;7.83;15.28;30.44;13.93;12.09;29.56;17.63;26.29;31.49;24.87;16.65;13.01;12.02;16.47;6.85;24.47;36.97;20.92;21.43;25.69;36.59;27.83;38.76;49.45;30.29;26.3;14.49;22.74;27.19;30.58;34.73;21.26;15.96;30.05;19.27;24.26;14.06;13.58;15.8;22.49;10.89;7.81;27.66;16.44
NO2;uur;µg/m³;2024-01-27T16:00:00+01:00;2024-01-27T17:00:00+01:00;32.3;16.87;21.23;37.44;18.27;19.55;23.47;31.04;39.31;56;30.23;15.86;24.53;14.07;16.27;7.28;33.24;36.38;21.97;27.06;15.76;46.62;34.52;42.54;54.25;30.55;28.25;17.75;26.9;27.84;35.05;41.23;22.42;21.76;17.69;22.75;34.54;22.02;16.34;21.74;20.86;13.88;17.76;36.47;23.19
NO2;uur;µg/m³;2024-01-27T17:00:00+01:00;2024-01-27T18:00:00+01:00;36.29;21.11;22.02;70.37;46.93;25.56;21.71;48.76;59.83;61.96;39.02;30.08;38.34;21.61;20.52;9.58;51.75;38.87;28.41;35.27;29.28;54.21;58.53;43.24;55.14;30.03;35.53;26.24;25.84;35.28;55.74;48.43;32.44;21.68;19.47;31.57;45.09;36.61;18.93;25.62;20.86;15.32;27.55;45.69;33.97
NO2;uur;µg/m³;2024-01-27T18:00:00+01:00;2024-01-27T19:00:00+01:00;34.06;19.32;18.65;68.33;44.52;30.11;22.12;56.13;61.44;66.28;42.04;32.9;47.82;29.19;50.39;19.51;60.19;45.89;26.78;44.85;39.15;59.42;52.44;47.37;61.3;28.07;47.23;30.63;26.71;51.43;66.69;49.99;49.09;29.09;20.5;33.62;45.18;42.53;18.38;23.57;28;15.1;27.41;45.06;31.23
NO2;uur;µg/m³;2024-01-27T19:00:00+01:00;2024-01-27T20:00:00+01:00;40.33;20.5;25.07;59.24;44.85;22.55;18.81;62.16;59.38;52.06;36.52;24.03;50.54;29.71;41.06;18.83;56.76;41.3;22.79;40.5;45.8;65.16;60.48;57.71;66.26;55.78;45.35;28.43;29.83;58.76;65.36;44.07;59.7;40.06;22.8;25.29;35.03;32.6;16.26;22.33;23.58;17.16;25.32;38.32;26.93
NO2;uur;µg/m³;2024-01-27T20:00:00+01:00;2024-01-27T21:00:00+01:00;31.2;23.89;25.65;59.16;40.67;23.52;20.77;54.56;50.97;50.91;35.67;29.82;38.31;34.71;24.44;22.05;60.29;41.15;19.04;32.73;39.1;68.01;52.59;58.13;68.71;57.15;42.68;29.6;29.39;50.38;53.74;49.12;49.22;34.24;21.62;30.47;32.14;30.94;14.44;20.34;21.05;17.63;23.14;32.63;22.57
NO2;uur;µg/m³;2024-01-27T21:00:00+01:00;2024-01-27T22:00:00+01:00;24.95;25.27;21.81;63.55;38.97;23.12;19.47;50.84;56.48;51.84;42.45;31.49;32.5;37.38;43.01;22.01;58.17;36.64;23.79;26.58;46.57;60.54;56.14;51.54;61.2;46.78;40.84;23.98;29.31;52.01;53.95;45.96;50.99;35.91;24.41;34.25;34.95;21.85;14.61;21.72;20.67;18.16;17.54;31.39;21.73
NO2;uur;µg/m³;2024-01-27T22:00:00+01:00;2024-01-27T23:00:00+01:00;35.65;28.23;18.78;62.32;42.88;22.5;16.88;49.74;51.14;50.32;41.93;33.15;29.72;30.95;30.25;21.64;51.87;37.97;20.24;24.2;47.48;60.35;51.07;59.15;60.95;54.26;32.12;22.14;26.32;51.9;53.79;42.04;53.05;39;20.6;29.55;48.49;32.45;12.66;22.1;20.29;17.52;17.2;30.35;22.21
NO2;uur;µg/m³;2024-01-27T23:00:00+01:00;2024-01-28T00:00:00+01:00;37.74;43.06;16.85;58.93;46.32;23.31;14.71;48.32;57.01;44.45;39.24;31.35;34.97;27.58;47.44;23.67;54.66;35.22;20.18;22.55;39.36;58.71;49.6;53.91;63.12;39.92;31.33;19.58;28.32;48.23;53.43;43.59;46.58;23.15;22.91;29.41;49.04;21.99;12.04;22.06;17.98;15.95;18.4;27.65;19.33
NO2;uur;µg/m³;2024-01-28T00:00:00+01:00;2024-01-28T01:00:00+01:00;34.19;57.22;13.26;43.6;40.18;17.92;13.59;40.3;38.98;42.22;28.47;33.63;24.08;39.33;48.48;28.8;55.3;43.27;24.55;21.95;31.57;58.92;47.73;40.09;60.54;45.39;27.95;15.87;;37.69;47.07;26.83;36.48;25.18;35.95;25.67;38.45;30.19;14.39;20.24;15.65;15.3;15.92;24.62;16.93
NO2;uur;µg/m³;2024-01-28T01:00:00+01:00;2024-01-28T02:00:00+01:00;25.6;47.16;16.28;44.05;36.76;19.71;14.36;38.22;33.35;41.04;27.09;35.39;25.6;36.75;31.6;36.99;53.02;32.97;30.69;24.41;22.7;55.95;55.38;45.94;58.38;39.74;25.37;16.13;17.52;31.74;41.95;33.17;30.76;24.91;39.89;24.79;33.48;28.69;26.32;18.82;13.65;14.46;14.87;24.89;17.51
NO2;uur;µg/m³;2024-01-28T02:00:00+01:00;2024-01-28T03:00:00+01:00;20.21;34.57;13.74;34.68;34.11;20.14;13.99;43.03;36.14;41.36;24.73;32.33;26.66;30.78;39.53;33.18;49.39;32.24;27.85;24.06;21.43;56.23;51.08;45.2;59.13;22.38;25.74;14;23.76;28.44;35.02;29.86;27.47;31.26;39.8;22.21;38.67;32.99;28.5;16.28;11.3;16.82;13.28;19.76;13.35
NO2;uur;µg/m³;2024-01-28T03:00:00+01:00;2024-01-28T04:00:00+01:00;15.83;33.75;12.93;41.28;30.94;20.27;12.49;32.38;31.6;28.05;19.37;27.29;30.48;32.74;49.91;28.15;47.62;27.13;26.74;21;22.09;49.14;43.99;39.4;53.15;20.85;23.12;17.59;27.8;25.72;28.01;24.41;25.83;29.4;35.44;29.16;32.99;30.31;29.63;18.73;11.57;19.73;11.6;17.39;11.09
NO2;uur;µg/m³;2024-01-28T04:00:00+01:00;2024-01-28T05:00:00+01:00;15.1;40.28;13.99;36.57;29.73;23.4;11.76;27.68;27.77;27.21;19.61;25.3;27.21;29.67;55.47;27.36;41.78;27.98;26.76;17.05;20.07;44.9;44.29;32.93;49.75;21.34;23.13;21.31;25.28;27.97;29.52;22.22;28.13;31.46;28.38;34.45;27.19;23.95;29.2;32.39;12.57;22.14;12.48;22.64;14.38
NO2;uur;µg/m³;2024-01-28T05:00:00+01:00;2024-01-28T06:00:00+01:00;17.5;36.03;16.8;31.23;30.09;24.37;11.56;27.66;23.91;23.72;18.97;21.62;22.64;34.42;44.2;24.95;40.77;22.6;23.78;14.99;19.44;38.43;41.33;34.75;41.96;23.66;27.54;22.21;26.46;28.41;30.26;25.05;28.91;33.77;26.62;32.17;21.53;19.85;27.52;32.15;16.62;23.69;18.44;20.89;17.15
NO2;uur;µg/m³;2024-01-28T06:00:00+01:00;2024-01-28T07:00:00+01:00;19.75;30.17;16.36;36.54;30.88;22.88;10.49;23.18;23.32;23.71;18.15;21.25;20.54;41.29;36.82;23.62;32.53;20.65;17.82;18.02;21.24;40.36;45.95;45.32;44.9;35;27.42;22.07;22.94;28.38;29.1;24.7;28.83;29.67;27.42;28.72;20.76;19.53;27.07;28.56;19.77;25.39;19.54;21.86;18.86
NO2;uur;µg/m³;2024-01-28T07:00:00+01:00;2024-01-28T08:00:00+01:00;21.78;31.59;14.82;43.74;34.63;17.63;11.55;24.28;22.3;28.34;22.27;15.34;18.82;38.97;45.16;18.42;37.91;21.87;17.7;19.91;22.77;39.39;44.15;48.81;43.58;23.75;21.53;23.53;21.93;31.79;35.22;25.84;32.71;27.24;27.7;24.16;20.71;19.05;20.1;23.81;21.68;19.75;19.89;24.55;20.29
NO2;uur;µg/m³;2024-01-28T08:00:00+01:00;2024-01-28T09:00:00+01:00;20.16;28.03;13.86;42.5;35.42;16.09;12.8;26.05;22.1;31.95;24.61;15.39;18.91;39.12;36.77;18.58;36.18;19.18;22.49;24.64;22.99;36.14;36.85;36.2;44.07;29.05;24.92;19.41;20.76;33.46;37.31;33.57;32.9;29.92;22.35;23.55;24.77;21.2;23.49;21.15;26.2;16.86;19.12;24.59;19.25
NO2;uur;µg/m³;2024-01-28T09:00:00+01:00;2024-01-28T10:00:00+01:00;17.79;25.63;10.93;38.89;27.87;14.69;11.45;22.19;20.96;27.83;21.65;18.6;16.43;32.87;28.96;15.41;29.77;23.19;20.94;21.15;20.37;34.88;25.73;35.2;45.44;26.31;25.95;17.43;19.13;28.24;30.97;24.94;27.06;23.86;17.53;21.13;22.27;19.54;22.26;17.76;20.51;15.71;16.82;24.18;17.78
NO2;uur;µg/m³;2024-01-28T10:00:00+01:00;2024-01-28T11:00:00+01:00;17.26;22.34;19.19;42.46;34.35;11.9;8.92;17.19;16.23;23.28;17.74;18.2;12.05;24.69;25.82;14.55;27.86;21.08;17.74;15.43;17.53;32.86;24.03;29.9;42.38;19.21;21.55;14.85;16.23;24.95;26.45;21.37;22.54;18.67;13.65;17.48;21.4;16.52;16.82;16.25;14.97;11.91;14.99;20.88;13.99
NO2;uur;µg/m³;2024-01-28T11:00:00+01:00;2024-01-28T12:00:00+01:00;13.06;19.67;28.21;35.01;20.7;11.81;9.67;16.61;16.25;18.43;13.99;15.99;10.36;20.27;32.54;20.48;25.59;18.73;16.66;13.8;13.66;27.95;18.66;30.9;42.95;18.68;18.09;12.98;15.12;23.23;23.85;17.93;20.58;18.93;14.17;14.22;20.37;15.59;13.76;16.51;12.61;9.6;13.77;17.68;12.53
NO2;uur;µg/m³;2024-01-28T12:00:00+01:00;2024-01-28T13:00:00+01:00;12.59;18.18;27.64;30.36;17.39;11.56;11.23;16.36;15.72;21.45;11.12;12.17;10.6;19.42;31.37;25.87;25.56;21.38;16.67;13.21;12.21;28.41;19.41;22.74;39.77;18.24;17.1;12.59;14.98;23.38;23.86;17.91;18.78;16.57;15.68;12.01;26.68;15.18;15.41;16.51;12.1;8.35;13.28;16.43;9.96
NO2;uur;µg/m³;2024-01-28T13:00:00+01:00;2024-01-28T14:00:00+01:00;12.21;18.29;24.04;28.99;18.11;11.05;13.59;17.16;16.44;19.77;9.98;10.1;11.28;21.33;18.32;18.76;26.01;23.02;10.93;11.18;11.86;28.89;22.12;23.69;36.99;15.63;17.62;11.57;14.89;21.98;22.77;17.79;17.46;14.63;19.89;12.93;20.41;12.57;15.27;15.93;12.66;8.1;10.73;18.31;9.48
NO2;uur;µg/m³;2024-01-28T14:00:00+01:00;2024-01-28T15:00:00+01:00;12.28;18.93;23.66;32.55;20.99;11.83;12.29;17.41;16.07;23.52;10.98;11.07;11.59;22.15;17.77;15.93;28.82;22.45;11.26;11.13;12.79;29.83;23.84;19.8;42.7;17.52;17.65;9.65;15.31;21.44;21.43;17.95;18.15;14.05;20.35;15;19.83;13.6;17.06;13.68;14.27;8.35;10.66;22.57;8.93
NO2;uur;µg/m³;2024-01-28T15:00:00+01:00;2024-01-28T16:00:00+01:00;15.16;23.06;27.91;30.62;20.48;12.52;11.13;19.48;18.62;30.27;12.22;12.42;13.73;23.94;24.08;9.51;28.75;25.37;14.29;13.86;14.54;31.8;21.88;26.42;44.82;19.42;19.58;9.65;17.12;22.54;25.03;20;20.62;15.97;20.04;15.97;21.37;16.11;18.51;14.95;16.67;9.62;10.85;26.88;9.46
NO2;uur;µg/m³;2024-01-28T16:00:00+01:00;2024-01-28T17:00:00+01:00;17.88;26.99;31.8;43.88;26.92;14.78;10.02;24.55;22.79;32.56;19.39;13.23;19.29;34.13;31.36;10.01;29.35;25.73;17.3;21.26;16.99;39.23;25.96;24.76;47.04;25.13;27.25;11.93;19.32;28.17;31.72;23.22;25.43;24.07;26.15;19.77;28.85;20.17;19.58;19.96;18.21;12.13;11.74;30.28;11.15
NO2;uur;µg/m³;2024-01-28T17:00:00+01:00;2024-01-28T18:00:00+01:00;23.02;31.08;26.01;50.96;42.15;18.17;10.58;43.2;33.97;34.49;24.59;18.99;27.57;41.01;32.15;9.8;34.15;30.17;14.4;28.41;20.31;46.72;44.04;34.28;51.83;29.53;31.09;16.73;23.54;31.15;35.09;29.59;28.98;27.53;26.57;24.98;28.91;25.94;22.99;25.31;20.84;13.88;12.43;36.39;11.87
NO2;uur;µg/m³;2024-01-28T18:00:00+01:00;2024-01-28T19:00:00+01:00;32.19;34.51;21.79;53.34;44.09;20.23;11.96;42.2;42.94;36.96;27.15;23.11;31.12;41.28;38.02;10.39;39.51;34.71;19.34;25.01;22.17;37.83;55;38.77;52.02;29.82;29.01;19.56;24.22;32.68;37.34;31.06;31.7;33.42;22.94;26.66;26.8;25.4;23.23;22.98;22.73;13.2;12.99;39.57;13.46
NO2;uur;µg/m³;2024-01-28T19:00:00+01:00;2024-01-28T20:00:00+01:00;24;34.8;24.69;56.2;42.22;16.93;17.4;42.9;36.24;39.95;27.81;31.24;27.8;40.13;35.74;12.2;44.21;32.61;28.69;25.12;24.15;44.95;55.52;45.79;48.91;29.09;27.58;20.58;27.31;34.32;40.97;35.02;34.15;34.56;26.07;25.39;23.28;23.56;22.25;19.48;22.01;14.32;14.07;28.01;14.68
NO2;uur;µg/m³;2024-01-28T20:00:00+01:00;2024-01-28T21:00:00+01:00;27.14;30.84;25.86;51.55;37.15;17.41;28.15;30.92;30.21;47.27;29.16;28.76;23.32;36.96;27.2;13.73;46.04;31.2;21.27;27.95;24.31;50.18;48.38;44.52;52.46;32.35;30.49;19.81;29.4;36.17;43;31.99;35.86;27.63;24.48;24.72;24.67;23.93;20;23.71;18.67;13.97;13.44;19.92;15.94
NO2;uur;µg/m³;2024-01-28T21:00:00+01:00;2024-01-28T22:00:00+01:00;25.4;20.69;24.36;52.48;35.28;19.64;47.67;27.29;27.55;43.04;27.16;15.73;21.65;30.21;20.42;16.12;40.85;26.05;17.94;27.1;24.82;43.64;39.2;35.54;45.23;34.76;29.67;20.59;24.72;35.37;41.28;30.28;34.86;24.13;17.86;23.96;25.63;24.71;21.46;26.86;16.19;14.48;14.33;22.9;15.78
NO2;uur;µg/m³;2024-01-28T22:00:00+01:00;2024-01-28T23:00:00+01:00;25.24;19.18;21.33;50.12;38.26;18.02;34.43;28.17;28.48;31.82;25.36;15.14;22.02;24.8;10.95;12.22;37.59;26.18;17.35;25.92;27.17;38.49;22.94;30.8;39.71;27.8;29.65;20.61;21.16;33.91;39.26;24.11;32.9;20.71;16.79;24.89;26.83;26.75;18.94;21.44;15.08;13.81;14.48;20.39;15.23
NO2;uur;µg/m³;2024-01-28T23:00:00+01:00;2024-01-29T00:00:00+01:00;26.99;16.9;21.57;45.75;36.58;15.02;24.57;26.2;27.41;26.3;18.63;17.04;22.93;24.55;11.54;8.99;27.39;27.36;19.48;23.74;32.07;33.7;31.14;25.31;30.52;26.65;30.91;20.74;21.05;29.64;37.34;23.2;29.47;23.46;21.48;26.29;21.87;21.12;17.03;18.22;15.95;13.96;14.17;20;15.86
NO2;uur;µg/m³;2024-01-29T00:00:00+01:00;2024-01-29T01:00:00+01:00;26.27;15.8;19.39;39.54;29.06;10.01;36.43;21.81;20.39;20.56;15.8;20.78;22.38;22.22;9.83;5.89;26.76;27.33;24.45;16.88;33.3;40.36;25.47;20.6;43.2;51.26;29.54;16.08;18.19;22.36;21.37;17.99;21.79;18.28;25.63;24.99;20.45;20.5;16.55;17.07;15.81;15.39;13.71;18.48;15.84
NO2;uur;µg/m³;2024-01-29T01:00:00+01:00;2024-01-29T02:00:00+01:00;22.87;15.62;16.68;33.35;25.5;15.01;35.85;20.81;18.9;19.45;15.32;16;21.31;22.91;10.3;5.03;23.48;27.8;23.34;15.4;27.81;30.56;35.81;16.66;33.72;27.12;26.32;16.43;14.23;20.26;16.35;18.54;19.91;17.16;25.37;19.24;18.76;19.11;17.17;16.26;14.77;16.56;13.19;16.61;14.87
NO2;uur;µg/m³;2024-01-29T02:00:00+01:00;2024-01-29T03:00:00+01:00;21.54;14.34;18.21;31.34;22.02;18.53;28.17;19.77;17.55;18.42;16.14;15.09;20.18;24.2;7.37;4.92;30.81;28.05;20.76;14.7;24.01;22.32;40.38;16.9;23.93;24.1;26.04;16.36;11.54;15.68;17.77;19.18;16.07;13.06;22.99;17.4;17.18;17.71;19.17;16.2;12.54;16.61;12.4;15.5;13.96
NO2;uur;µg/m³;2024-01-29T03:00:00+01:00;2024-01-29T04:00:00+01:00;21.68;15.21;13.38;15.48;13.48;17.32;29.91;20.58;19.49;19.8;17.86;21.01;18.12;23.35;7.2;4.76;38.28;25.31;18.7;13.95;23.79;30.96;23.82;33.34;28.6;47.36;27.02;15.48;13;18.09;19.49;16.53;18.47;11.4;24.4;15.79;15.43;15.93;18.65;14.38;11.61;15.78;11.62;14.9;13.1
NO2;uur;µg/m³;2024-01-29T04:00:00+01:00;2024-01-29T05:00:00+01:00;18.18;16.36;7.59;13.61;10.24;32.69;37.27;17.81;21.85;22.69;17.13;24.51;18.74;21.67;6.73;5.47;44.84;30.4;14.61;14.73;21.43;41.92;19.5;41.73;39.28;60.18;27.18;15.7;12.27;20.56;22.04;23.31;20.97;12.51;24.2;13.73;15.77;16.92;17.6;15.27;11.93;15.89;11.58;14.82;12.95
NO2;uur;µg/m³;2024-01-29T05:00:00+01:00;2024-01-29T06:00:00+01:00;22;18.25;5.25;23.44;17.49;31.66;38.46;13.92;32.18;41.31;26.9;26.12;17.56;21.54;9.83;6.21;45.88;26.48;22.57;19.18;20.33;48.09;22.46;40.25;50.29;28.25;31.78;17.63;14.95;23.75;27.79;38.01;24.14;14.48;25.04;13.59;18.57;19.17;17.72;15.81;12.99;15.84;11.28;18.83;14.47
NO2;uur;µg/m³;2024-01-29T06:00:00+01:00;2024-01-29T07:00:00+01:00;28.25;21.94;9.68;20.88;21.48;29.45;46.01;25.18;43.32;52.35;31.05;33.51;23.58;21.92;21.13;7.41;45.73;34.8;24.77;29.97;24;49.39;33.78;43.71;58.18;37.64;39.89;20.14;23.35;36.49;41.49;48.19;32.66;21.38;27.62;14.5;22.55;22.07;17.9;17.35;13.15;15.45;11.91;23.01;17.3
