Component,Einddatumtijd,NL10643
O3,2024-04-16T15:00:00+01:00,83.35
O3,2024-04-16T16:00:00+01:00,82.81
O3,2024-04-16T17:00:00+01:00,81.49
O3,2024-04-16T18:00:00+01:00,91.76
O3,2024-04-16T19:00:00+01:00,94.4
O3,2024-04-16T20:00:00+01:00,90.79
O3,2024-04-16T21:00:00+01:00,86.27
O3,2024-04-16T22:00:00+01:00,82.48
O3,2024-04-16T23:00:00+01:00,82.79
O3,2024-04-17T00:00:00+01:00,77.39
O3,2024-04-17T01:00:00+01:00,66.6
O3,2024-04-17T02:00:00+01:00,44.97
O3,2024-04-17T03:00:00+01:00,69.64
O3,2024-04-17T04:00:00+01:00,73.2
O3,2024-04-17T05:00:00+01:00,76.13
O3,2024-04-17T06:00:00+01:00,71.6
O3,2024-04-17T07:00:00+01:00,47.04
O3,2024-04-17T08:00:00+01:00,57.18
O3,2024-04-17T09:00:00+01:00,71.36
O3,2024-04-17T10:00:00+01:00,78.54
O3,2024-04-17T11:00:00+01:00,86.9
O3,2024-04-17T12:00:00+01:00,82.54
O3,2024-04-17T13:00:00+01:00,81.56
O3,2024-04-17T14:00:00+01:00,89.66
O3,2024-04-17T15:00:00+01:00,88.05
O3,2024-04-17T16:00:00+01:00,87.66
O3,2024-04-17T17:00:00+01:00,85.1
O3,2024-04-17T18:00:00+01:00,81.77
O3,2024-04-17T19:00:00+01:00,76.16
O3,2024-04-17T20:00:00+01:00,70.73
O3,2024-04-17T21:00:00+01:00,58.61
O3,2024-04-17T22:00:00+01:00,44.85
O3,2024-04-17T23:00:00+01:00,72.93
O3,2024-04-18T00:00:00+01:00,69.97
O3,2024-04-18T01:00:00+01:00,60.05
O3,2024-04-18T02:00:00+01:00,63.94
O3,2024-04-18T03:00:00+01:00,52.36
O3,2024-04-18T04:00:00+01:00,44.01
O3,2024-04-18T05:00:00+01:00,36.52
O3,2024-04-18T06:00:00+01:00,32.38
O3,2024-04-18T07:00:00+01:00,39.74
O3,2024-04-18T08:00:00+01:00,52.09
O3,2024-04-18T09:00:00+01:00,64.66
O3,2024-04-18T10:00:00+01:00,76.71
O3,2024-04-18T11:00:00+01:00,84.7
O3,2024-04-18T12:00:00+01:00,85.23
O3,2024-04-18T13:00:00+01:00,87.17
O3,2024-04-18T14:00:00+01:00,92.66
O3,2024-04-18T15:00:00+01:00,94.94
O3,2024-04-18T16:00:00+01:00,95.53
O3,2024-04-18T17:00:00+01:00,96.91
O3,2024-04-18T18:00:00+01:00,94.0
O3,2024-04-18T19:00:00+01:00,91.39
O3,2024-04-18T20:00:00+01:00,84.86
O3,2024-04-18T21:00:00+01:00,79.74
O3,2024-04-18T22:00:00+01:00,81.66
O3,2024-04-18T23:00:00+01:00,83.01
O3,2024-04-19T00:00:00+01:00,78.53
O3,2024-04-19T01:00:00+01:00,73.46
O3,2024-04-19T02:00:00+01:00,75.66
O3,2024-04-19T03:00:00+01:00,75.97
O3,2024-04-19T04:00:00+01:00,71.47
O3,2024-04-19T05:00:00+01:00,65.02
O3,2024-04-19T06:00:00+01:00,58.31
O3,2024-04-19T07:00:00+01:00,55.81
O3,2024-04-19T08:00:00+01:00,53.58
O3,2024-04-19T09:00:00+01:00,62.91
O3,2024-04-19T10:00:00+01:00,69.0
O3,2024-04-19T11:00:00+01:00,74.71
O3,2024-04-19T12:00:00+01:00,81.15
O3,2024-04-19T13:00:00+01:00,80.33
O3,2024-04-19T14:00:00+01:00,80.72
O3,2024-04-19T15:00:00+01:00,84.54
O3,2024-04-19T16:00:00+01:00,83.77
O3,2024-04-19T17:00:00+01:00,83.71
O3,2024-04-19T18:00:00+01:00,84.45
O3,2024-04-19T19:00:00+01:00,85.06
O3,2024-04-19T20:00:00+01:00,83.32
O3,2024-04-19T21:00:00+01:00,85.38
O3,2024-04-19T22:00:00+01:00,85.84
O3,2024-04-19T23:00:00+01:00,84.06
O3,2024-04-20T00:00:00+01:00,83.14
O3,2024-04-20T01:00:00+01:00,85.22
O3,2024-04-20T02:00:00+01:00,82.25
O3,2024-04-20T03:00:00+01:00,
O3,2024-04-20T04:00:00+01:00,82.09
O3,2024-04-20T05:00:00+01:00,81.58
O3,2024-04-20T06:00:00+01:00,80.28
O3,2024-04-20T07:00:00+01:00,78.84
O3,2024-04-20T08:00:00+01:00,79.17
O3,2024-04-20T09:00:00+01:00,81.11
O3,2024-04-20T10:00:00+01:00,82.43
O3,2024-04-20T11:00:00+01:00,84.4
O3,2024-04-20T12:00:00+01:00,83.57
O3,2024-04-20T13:00:00+01:00,81.82
O3,2024-04-20T14:00:00+01:00,83.56
O3,2024-04-20T15:00:00+01:00,79.08
O3,2024-04-20T16:00:00+01:00,82.85
O3,2024-04-20T17:00:00+01:00,81.11
O3,2024-04-20T18:00:00+01:00,80.98
O3,2024-04-20T19:00:00+01:00,81.95
O3,2024-04-20T20:00:00+01:00,85.83
O3,2024-04-20T21:00:00+01:00,88.95
O3,2024-04-20T22:00:00+01:00,87.88
O3,2024-04-20T23:00:00+01:00,88.97
O3,2024-04-21T00:00:00+01:00,88.38
O3,2024-04-21T01:00:00+01:00,88.53
O3,2024-04-21T02:00:00+01:00,83.44
O3,2024-04-21T03:00:00+01:00,80.74
O3,2024-04-21T04:00:00+01:00,78.42
O3,2024-04-21T05:00:00+01:00,87.54
O3,2024-04-21T06:00:00+01:00,85.13
O3,2024-04-21T07:00:00+01:00,83.84
O3,2024-04-21T08:00:00+01:00,77.03
O3,2024-04-21T09:00:00+01:00,78.11
O3,2024-04-21T10:00:00+01:00,82.08
O3,2024-04-21T11:00:00+01:00,85.19
O3,2024-04-21T12:00:00+01:00,84.51
O3,2024-04-21T13:00:00+01:00,84.36
O3,2024-04-21T14:00:00+01:00,84.75
O3,2024-04-21T15:00:00+01:00,85.89
O3,2024-04-21T16:00:00+01:00,86.95
O3,2024-04-21T17:00:00+01:00,87.62
O3,2024-04-21T18:00:00+01:00,86.8
O3,2024-04-21T19:00:00+01:00,84.94
O3,2024-04-21T20:00:00+01:00,80.97
O3,2024-04-21T21:00:00+01:00,77.28
O3,2024-04-21T22:00:00+01:00,73.58
O3,2024-04-21T23:00:00+01:00,62.1
O3,2024-04-22T00:00:00+01:00,61.37
O3,2024-04-22T01:00:00+01:00,55.53
O3,2024-04-22T02:00:00+01:00,44.39
O3,2024-04-22T03:00:00+01:00,43.5
O3,2024-04-22T04:00:00+01:00,52.22
O3,2024-04-22T05:00:00+01:00,75.22
O3,2024-04-22T06:00:00+01:00,60.75
O3,2024-04-22T07:00:00+01:00,38.15
O3,2024-04-22T08:00:00+01:00,59.68
O3,2024-04-22T09:00:00+01:00,76.83
O3,2024-04-22T10:00:00+01:00,82.66
O3,2024-04-22T11:00:00+01:00,86.65
O3,2024-04-22T12:00:00+01:00,82.73
O3,2024-04-22T13:00:00+01:00,88.05
O3,2024-04-22T14:00:00+01:00,92.54
O3,2024-04-22T15:00:00+01:00,97.81
O3,2024-04-22T16:00:00+01:00,98.89
O3,2024-04-22T17:00:00+01:00,97.73
O3,2024-04-22T18:00:00+01:00,97.92
O3,2024-04-22T19:00:00+01:00,96.82
O3,2024-04-22T20:00:00+01:00,92.08
O3,2024-04-22T21:00:00+01:00,79.65
O3,2024-04-22T22:00:00+01:00,77.95
O3,2024-04-22T23:00:00+01:00,76.62
O3,2024-04-23T00:00:00+01:00,75.87
O3,2024-04-23T01:00:00+01:00,74.65
O3,2024-04-23T02:00:00+01:00,72.77
O3,2024-04-23T03:00:00+01:00,66.67
O3,2024-04-23T04:00:00+01:00,62.78
O3,2024-04-23T05:00:00+01:00,54.0
O3,2024-04-23T06:00:00+01:00,41.25
O3,2024-04-23T07:00:00+01:00,25.24
O3,2024-04-23T08:00:00+01:00,52.46
O3,2024-04-23T09:00:00+01:00,77.44
O3,2024-04-23T10:00:00+01:00,89.99
O3,2024-04-23T11:00:00+01:00,94.65
O3,2024-04-23T12:00:00+01:00,96.17
O3,2024-04-23T13:00:00+01:00,90.04
O3,2024-04-23T14:00:00+01:00,88.28
O3,2024-04-23T15:00:00+01:00,93.78
O3,2024-04-23T16:00:00+01:00,99.12
O3,2024-04-23T17:00:00+01:00,96.3
O3,2024-04-23T18:00:00+01:00,87.39
O3,2024-04-23T19:00:00+01:00,84.73
O3,2024-04-23T20:00:00+01:00,78.17
O3,2024-04-23T21:00:00+01:00,79.93
O3,2024-04-23T22:00:00+01:00,78.88
O3,2024-04-23T23:00:00+01:00,74.35
O3,2024-04-24T00:00:00+01:00,75.07
O3,2024-04-24T01:00:00+01:00,67.3
O3,2024-04-24T02:00:00+01:00,73.48
O3,2024-04-24T03:00:00+01:00,
O3,2024-04-24T04:00:00+01:00,87.65
O3,2024-04-24T05:00:00+01:00,81.89
O3,2024-04-24T06:00:00+01:00,78.61
O3,2024-04-24T07:00:00+01:00,65.07
O3,2024-04-24T08:00:00+01:00,66.57
O3,2024-04-24T09:00:00+01:00,78.67
O3,2024-04-24T10:00:00+01:00,78.87
O3,2024-04-24T11:00:00+01:00,82.76
O3,2024-04-24T12:00:00+01:00,84.77
O3,2024-04-24T13:00:00+01:00,85.59
O3,2024-04-24T14:00:00+01:00,84.94
O3,2024-04-24T15:00:00+01:00,87.36
O3,2024-04-24T16:00:00+01:00,85.08
O3,2024-04-24T17:00:00+01:00,82.72
O3,2024-04-24T18:00:00+01:00,83.97
O3,2024-04-24T19:00:00+01:00,86.57
O3,2024-04-24T20:00:00+01:00,90.51
O3,2024-04-24T21:00:00+01:00,86.16
O3,2024-04-24T22:00:00+01:00,74.95
O3,2024-04-24T23:00:00+01:00,66.59
O3,2024-04-25T00:00:00+01:00,45.93
O3,2024-04-25T01:00:00+01:00,50.76
O3,2024-04-25T02:00:00+01:00,71.92
O3,2024-04-25T03:00:00+01:00,62.72
O3,2024-04-25T04:00:00+01:00,61.96
O3,2024-04-25T05:00:00+01:00,68.44
O3,2024-04-25T06:00:00+01:00,54.22
O3,2024-04-25T07:00:00+01:00,60.36
O3,2024-04-25T08:00:00+01:00,64.74
O3,2024-04-25T09:00:00+01:00,72.6
O3,2024-04-25T10:00:00+01:00,86.25
O3,2024-04-25T11:00:00+01:00,77.73
O3,2024-04-25T12:00:00+01:00,78.16
O3,2024-04-25T13:00:00+01:00,79.47
O3,2024-04-25T14:00:00+01:00,84.53
O3,2024-04-25T15:00:00+01:00,83.85
O3,2024-04-25T16:00:00+01:00,80.0
O3,2024-04-25T17:00:00+01:00,79.61
O3,2024-04-25T18:00:00+01:00,75.25
O3,2024-04-25T19:00:00+01:00,62.57
O3,2024-04-25T20:00:00+01:00,64.68
O3,2024-04-25T21:00:00+01:00,64.77
O3,2024-04-25T22:00:00+01:00,53.99
O3,2024-04-25T23:00:00+01:00,50.97
O3,2024-04-26T00:00:00+01:00,60.72
O3,2024-04-26T01:00:00+01:00,61.13
O3,2024-04-26T02:00:00+01:00,65.16
O3,2024-04-26T03:00:00+01:00,63.73
O3,2024-04-26T04:00:00+01:00,58.36
O3,2024-04-26T05:00:00+01:00,58.69
O3,2024-04-26T06:00:00+01:00,61.7
O3,2024-04-26T07:00:00+01:00,53.11
O3,2024-04-26T08:00:00+01:00,51.95
O3,2024-04-26T09:00:00+01:00,73.66
O3,2024-04-26T10:00:00+01:00,82.08
O3,2024-04-26T11:00:00+01:00,84.03
O3,2024-04-26T12:00:00+01:00,84.89
O3,2024-04-26T13:00:00+01:00,90.73
O3,2024-04-26T14:00:00+01:00,91.71
O3,2024-04-26T15:00:00+01:00,90.95
O3,2024-04-26T16:00:00+01:00,89.81
O3,2024-04-26T17:00:00+01:00,90.49
O3,2024-04-26T18:00:00+01:00,88.84
O3,2024-04-26T19:00:00+01:00,88.63
O3,2024-04-26T20:00:00+01:00,87.28
O3,2024-04-26T21:00:00+01:00,81.9
O3,2024-04-26T22:00:00+01:00,80.64
O3,2024-04-26T23:00:00+01:00,73.57
O3,2024-04-27T00:00:00+01:00,66.27
O3,2024-04-27T01:00:00+01:00,63.41
O3,2024-04-27T02:00:00+01:00,62.58
O3,2024-04-27T03:00:00+01:00,58.67
O3,2024-04-27T04:00:00+01:00,51.99
O3,2024-04-27T05:00:00+01:00,49.12
O3,2024-04-27T06:00:00+01:00,47.84
O3,2024-04-27T07:00:00+01:00,41.28
O3,2024-04-27T08:00:00+01:00,34.63
O3,2024-04-27T09:00:00+01:00,36.12
O3,2024-04-27T10:00:00+01:00,42.45
O3,2024-04-27T11:00:00+01:00,49.85
O3,2024-04-27T12:00:00+01:00,54.19
O3,2024-04-27T13:00:00+01:00,60.48
O3,2024-04-27T14:00:00+01:00,64.27
O3,2024-04-27T15:00:00+01:00,68.69
O3,2024-04-27T16:00:00+01:00,70.17
O3,2024-04-27T17:00:00+01:00,79.64
O3,2024-04-27T18:00:00+01:00,77.01
O3,2024-04-27T19:00:00+01:00,71.99
O3,2024-04-27T20:00:00+01:00,65.14
O3,2024-04-27T21:00:00+01:00,56.18
O3,2024-04-27T22:00:00+01:00,61.59
O3,2024-04-27T23:00:00+01:00,64.27
O3,2024-04-28T00:00:00+01:00,76.6
O3,2024-04-28T01:00:00+01:00,78.13
O3,2024-04-28T02:00:00+01:00,80.9
O3,2024-04-28T03:00:00+01:00,
O3,2024-04-28T04:00:00+01:00,85.3
O3,2024-04-28T05:00:00+01:00,74.65
O3,2024-04-28T06:00:00+01:00,68.07
O3,2024-04-28T07:00:00+01:00,75.35
O3,2024-04-28T08:00:00+01:00,76.44
O3,2024-04-28T09:00:00+01:00,79.84
O3,2024-04-28T10:00:00+01:00,91.32
O3,2024-04-28T11:00:00+01:00,93.46
O3,2024-04-28T12:00:00+01:00,91.7
O3,2024-04-28T13:00:00+01:00,91.19
O3,2024-04-28T14:00:00+01:00,83.94
O3,2024-04-28T15:00:00+01:00,77.18
O3,2024-04-28T16:00:00+01:00,80.78
O3,2024-04-28T17:00:00+01:00,86.06
O3,2024-04-28T18:00:00+01:00,87.34
O3,2024-04-28T19:00:00+01:00,89.97
O3,2024-04-28T20:00:00+01:00,85.32
O3,2024-04-28T21:00:00+01:00,79.8
O3,2024-04-28T22:00:00+01:00,67.46
O3,2024-04-28T23:00:00+01:00,61.64
O3,2024-04-29T00:00:00+01:00,49.97
O3,2024-04-29T01:00:00+01:00,51.09
O3,2024-04-29T02:00:00+01:00,48.05
O3,2024-04-29T03:00:00+01:00,37.36
O3,2024-04-29T04:00:00+01:00,40.23
O3,2024-04-29T05:00:00+01:00,35.2
O3,2024-04-29T06:00:00+01:00,24.92
O3,2024-04-29T07:00:00+01:00,22.13
O3,2024-04-29T08:00:00+01:00,35.84
O3,2024-04-29T09:00:00+01:00,54.73
O3,2024-04-29T10:00:00+01:00,69.52
O3,2024-04-29T11:00:00+01:00,77.44
O3,2024-04-29T12:00:00+01:00,85.28
O3,2024-04-29T13:00:00+01:00,90.55
O3,2024-04-29T14:00:00+01:00,94.07
O3,2024-04-29T15:00:00+01:00,95.41
O3,2024-04-29T16:00:00+01:00,93.29
O3,2024-04-29T17:00:00+01:00,94.95
O3,2024-04-29T18:00:00+01:00,91.75
O3,2024-04-29T19:00:00+01:00,83.68
O3,2024-04-29T20:00:00+01:00,72.73
O3,2024-04-29T21:00:00+01:00,56.32
O3,2024-04-29T22:00:00+01:00,49.26
O3,2024-04-29T23:00:00+01:00,47.13
O3,2024-04-30T00:00:00+01:00,48.26
O3,2024-04-30T01:00:00+01:00,40.81
O3,2024-04-30T02:00:00+01:00,42.01
O3,2024-04-30T03:00:00+01:00,40.59
O3,2024-04-30T04:00:00+01:00,40.64
O3,2024-04-30T05:00:00+01:00,42.16
O3,2024-04-30T06:00:00+01:00,42.87
O3,2024-04-30T07:00:00+01:00,34.96
O3,2024-04-30T08:00:00+01:00,40.63
O3,2024-04-30T09:00:00+01:00,47.96
O3,2024-04-30T10:00:00+01:00,57.07
O3,2024-04-30T11:00:00+01:00,70.05
O3,2024-04-30T12:00:00+01:00,77.13
O3,2024-04-30T13:00:00+01:00,85.65
O3,2024-04-30T14:00:00+01:00,95.53
O3,2024-04-30T15:00:00+01:00,103.33
O3,2024-04-30T16:00:00+01:00,105.66
O3,2024-04-30T17:00:00+01:00,108.44
O3,2024-04-30T18:00:00+01:00,111.95
O3,2024-04-30T19:00:00+01:00,109.93
O3,2024-04-30T20:00:00+01:00,98.18
O3,2024-04-30T21:00:00+01:00,76.4
O3,2024-04-30T22:00:00+01:00,64.65
O3,2024-04-30T23:00:00+01:00,52.15
O3,2024-05-01T00:00:00+01:00,61.57
O3,2024-05-01T01:00:00+01:00,64.64
O3,2024-05-01T02:00:00+01:00,59.41
O3,2024-05-01T03:00:00+01:00,71.76
O3,2024-05-01T04:00:00+01:00,67.47
O3,2024-05-01T05:00:00+01:00,55.51
O3,2024-05-01T06:00:00+01:00,51.6
O3,2024-05-01T07:00:00+01:00,51.52
O3,2024-05-01T08:00:00+01:00,46.19
O3,2024-05-01T09:00:00+01:00,69.66
O3,2024-05-01T10:00:00+01:00,79.06
O3,2024-05-01T11:00:00+01:00,82.19
O3,2024-05-01T12:00:00+01:00,89.56
O3,2024-05-01T13:00:00+01:00,84.25
O3,2024-05-01T14:00:00+01:00,90.04
O3,2024-05-01T15:00:00+01:00,98.87
O3,2024-05-01T16:00:00+01:00,105.2
O3,2024-05-01T17:00:00+01:00,103.09
O3,2024-05-01T18:00:00+01:00,98.14
O3,2024-05-01T19:00:00+01:00,94.45
O3,2024-05-01T20:00:00+01:00,89.38
O3,2024-05-01T21:00:00+01:00,72.25
O3,2024-05-01T22:00:00+01:00,61.77
O3,2024-05-01T23:00:00+01:00,69.37
O3,2024-05-02T00:00:00+01:00,83.07
O3,2024-05-02T01:00:00+01:00,93.22
O3,2024-05-02T02:00:00+01:00,90.09
O3,2024-05-02T03:00:00+01:00,
O3,2024-05-02T04:00:00+01:00,75.56
O3,2024-05-02T05:00:00+01:00,70.44
O3,2024-05-02T06:00:00+01:00,65.37
O3,2024-05-02T07:00:00+01:00,62.32
O3,2024-05-02T08:00:00+01:00,64.93
O3,2024-05-02T09:00:00+01:00,70.48
O3,2024-05-02T10:00:00+01:00,77.43
O3,2024-05-02T11:00:00+01:00,87.25
O3,2024-05-02T12:00:00+01:00,95.95
O3,2024-05-02T13:00:00+01:00,103.83
O3,2024-05-02T14:00:00+01:00,114.59
O3,2024-05-02T15:00:00+01:00,126.35
O3,2024-05-02T16:00:00+01:00,101.92
O3,2024-05-02T17:00:00+01:00,90.19
O3,2024-05-02T18:00:00+01:00,114.82
O3,2024-05-02T19:00:00+01:00,92.0
O3,2024-05-02T20:00:00+01:00,80.44
O3,2024-05-02T21:00:00+01:00,73.67
O3,2024-05-02T22:00:00+01:00,75.41
O3,2024-05-02T23:00:00+01:00,71.52
O3,2024-05-03T00:00:00+01:00,65.11
O3,2024-05-03T01:00:00+01:00,58.68
O3,2024-05-03T02:00:00+01:00,48.62
O3,2024-05-03T03:00:00+01:00,45.75
O3,2024-05-03T04:00:00+01:00,41.37
O3,2024-05-03T05:00:00+01:00,35.13
O3,2024-05-03T06:00:00+01:00,26.69
O3,2024-05-03T07:00:00+01:00,29.79
O3,2024-05-03T08:00:00+01:00,39.63
O3,2024-05-03T09:00:00+01:00,51.5
O3,2024-05-03T10:00:00+01:00,56.8
O3,2024-05-03T11:00:00+01:00,59.36
O3,2024-05-03T12:00:00+01:00,61.9
O3,2024-05-03T13:00:00+01:00,63.15
O3,2024-05-03T14:00:00+01:00,66.24
O3,2024-05-03T15:00:00+01:00,67.02
O3,2024-05-03T16:00:00+01:00,69.77
O3,2024-05-03T17:00:00+01:00,76.4
O3,2024-05-03T18:00:00+01:00,78.6
O3,2024-05-03T19:00:00+01:00,80.28
O3,2024-05-03T20:00:00+01:00,78.29
O3,2024-05-03T21:00:00+01:00,60.59
O3,2024-05-03T22:00:00+01:00,37.25
O3,2024-05-03T23:00:00+01:00,22.19
O3,2024-05-04T00:00:00+01:00,23.95
O3,2024-05-04T01:00:00+01:00,24.02
O3,2024-05-04T02:00:00+01:00,26.01
O3,2024-05-04T03:00:00+01:00,23.51
O3,2024-05-04T04:00:00+01:00,17.99
O3,2024-05-04T05:00:00+01:00,15.84
O3,2024-05-04T06:00:00+01:00,17.92
O3,2024-05-04T07:00:00+01:00,22.52
O3,2024-05-04T08:00:00+01:00,30.45
O3,2024-05-04T09:00:00+01:00,40.18
O3,2024-05-04T10:00:00+01:00,44.6
O3,2024-05-04T11:00:00+01:00,54.52
O3,2024-05-04T12:00:00+01:00,68.19
O3,2024-05-04T13:00:00+01:00,77.44
O3,2024-05-04T14:00:00+01:00,83.85
O3,2024-05-04T15:00:00+01:00,90.39
O3,2024-05-04T16:00:00+01:00,94.17
O3,2024-05-04T17:00:00+01:00,93.35
O3,2024-05-04T18:00:00+01:00,79.56
O3,2024-05-04T19:00:00+01:00,74.2
O3,2024-05-04T20:00:00+01:00,70.46
O3,2024-05-04T21:00:00+01:00,63.76
O3,2024-05-04T22:00:00+01:00,63.05
O3,2024-05-04T23:00:00+01:00,61.49
O3,2024-05-05T00:00:00+01:00,67.19
O3,2024-05-05T01:00:00+01:00,69.23
O3,2024-05-05T02:00:00+01:00,68.51
O3,2024-05-05T03:00:00+01:00,72.73
O3,2024-05-05T04:00:00+01:00,75.69
O3,2024-05-05T05:00:00+01:00,61.89
O3,2024-05-05T06:00:00+01:00,59.58
O3,2024-05-05T07:00:00+01:00,64.63
O3,2024-05-05T08:00:00+01:00,69.55
O3,2024-05-05T09:00:00+01:00,82.11
O3,2024-05-05T10:00:00+01:00,77.62
O3,2024-05-05T11:00:00+01:00,81.12
O3,2024-05-05T12:00:00+01:00,89.49
O3,2024-05-05T13:00:00+01:00,94.82
O3,2024-05-05T14:00:00+01:00,93.16
O3,2024-05-05T15:00:00+01:00,90.16
O3,2024-05-05T16:00:00+01:00,89.13
O3,2024-05-05T17:00:00+01:00,96.24
O3,2024-05-05T18:00:00+01:00,98.96
O3,2024-05-05T19:00:00+01:00,99.82
O3,2024-05-05T20:00:00+01:00,94.06
O3,2024-05-05T21:00:00+01:00,66.0
O3,2024-05-05T22:00:00+01:00,52.99
O3,2024-05-05T23:00:00+01:00,57.8
O3,2024-05-06T00:00:00+01:00,60.52
O3,2024-05-06T01:00:00+01:00,68.41
O3,2024-05-06T02:00:00+01:00,61.09
O3,2024-05-06T03:00:00+01:00,
O3,2024-05-06T04:00:00+01:00,47.1
O3,2024-05-06T05:00:00+01:00,42.74
O3,2024-05-06T06:00:00+01:00,38.6
O3,2024-05-06T07:00:00+01:00,41.75
O3,2024-05-06T08:00:00+01:00,59.71
O3,2024-05-06T09:00:00+01:00,77.58
O3,2024-05-06T10:00:00+01:00,89.57
O3,2024-05-06T11:00:00+01:00,98.56
O3,2024-05-06T12:00:00+01:00,103.91
O3,2024-05-06T13:00:00+01:00,105.46
O3,2024-05-06T14:00:00+01:00,105.7
O3,2024-05-06T15:00:00+01:00,104.9
O3,2024-05-06T16:00:00+01:00,105.1
O3,2024-05-06T17:00:00+01:00,104.87
O3,2024-05-06T18:00:00+01:00,94.4
O3,2024-05-06T19:00:00+01:00,91.38
O3,2024-05-06T20:00:00+01:00,85.98
O3,2024-05-06T21:00:00+01:00,78.09
O3,2024-05-06T22:00:00+01:00,76.3
O3,2024-05-06T23:00:00+01:00,76.61
O3,2024-05-07T00:00:00+01:00,78.04
O3,2024-05-07T01:00:00+01:00,75.59
O3,2024-05-07T02:00:00+01:00,75.65
O3,2024-05-07T03:00:00+01:00,73.55
O3,2024-05-07T04:00:00+01:00,72.01
O3,2024-05-07T05:00:00+01:00,72.63
O3,2024-05-07T06:00:00+01:00,68.22
O3,2024-05-07T07:00:00+01:00,62.86
O3,2024-05-07T08:00:00+01:00,80.97
O3,2024-05-07T09:00:00+01:00,89.0
O3,2024-05-07T10:00:00+01:00,98.8
O3,2024-05-07T11:00:00+01:00,100.68
O3,2024-05-07T12:00:00+01:00,100.57
O3,2024-05-07T13:00:00+01:00,107.26
O3,2024-05-07T14:00:00+01:00,109.11
O3,2024-05-07T15:00:00+01:00,106.27
O3,2024-05-07T16:00:00+01:00,107.19
O3,2024-05-07T17:00:00+01:00,110.36
O3,2024-05-07T18:00:00+01:00,107.81
O3,2024-05-07T19:00:00+01:00,102.31
O3,2024-05-07T20:00:00+01:00,95.76
O3,2024-05-07T21:00:00+01:00,91.59
O3,2024-05-07T22:00:00+01:00,90.01
O3,2024-05-07T23:00:00+01:00,96.48
O3,2024-05-08T00:00:00+01:00,97.26
O3,2024-05-08T01:00:00+01:00,94.22
O3,2024-05-08T02:00:00+01:00,84.75
O3,2024-05-08T03:00:00+01:00,77.83
O3,2024-05-08T04:00:00+01:00,76.25
O3,2024-05-08T05:00:00+01:00,70.63
O3,2024-05-08T06:00:00+01:00,66.09
O3,2024-05-08T07:00:00+01:00,66.14
O3,2024-05-08T08:00:00+01:00,68.05
O3,2024-05-08T09:00:00+01:00,63.12
O3,2024-05-08T10:00:00+01:00,62.22
O3,2024-05-08T11:00:00+01:00,64.95
O3,2024-05-08T12:00:00+01:00,63.12
O3,2024-05-08T13:00:00+01:00,70.31
O3,2024-05-08T14:00:00+01:00,76.23
O3,2024-05-08T15:00:00+01:00,78.43
O3,2024-05-08T16:00:00+01:00,83.43
O3,2024-05-08T17:00:00+01:00,87.04
O3,2024-05-08T18:00:00+01:00,90.17
O3,2024-05-08T19:00:00+01:00,88.82
O3,2024-05-08T20:00:00+01:00,90.12
O3,2024-05-08T21:00:00+01:00,85.63
O3,2024-05-08T22:00:00+01:00,75.95
O3,2024-05-08T23:00:00+01:00,63.99
O3,2024-05-09T00:00:00+01:00,71.11
O3,2024-05-09T01:00:00+01:00,68.97
O3,2024-05-09T02:00:00+01:00,62.09
O3,2024-05-09T03:00:00+01:00,43.17
O3,2024-05-09T04:00:00+01:00,30.73
O3,2024-05-09T05:00:00+01:00,25.73
O3,2024-05-09T06:00:00+01:00,23.13
O3,2024-05-09T07:00:00+01:00,34.91
O3,2024-05-09T08:00:00+01:00,57.07
O3,2024-05-09T09:00:00+01:00,76.26
O3,2024-05-09T10:00:00+01:00,83.59
O3,2024-05-09T11:00:00+01:00,86.57
O3,2024-05-09T12:00:00+01:00,93.18
O3,2024-05-09T13:00:00+01:00,94.93
O3,2024-05-09T14:00:00+01:00,94.66
O3,2024-05-09T15:00:00+01:00,96.53
O3,2024-05-09T16:00:00+01:00,98.78
O3,2024-05-09T17:00:00+01:00,96.14
O3,2024-05-09T18:00:00+01:00,96.73
O3,2024-05-09T19:00:00+01:00,97.37
O3,2024-05-09T20:00:00+01:00,97.74
O3,2024-05-09T21:00:00+01:00,81.27
O3,2024-05-09T22:00:00+01:00,72.33
O3,2024-05-09T23:00:00+01:00,66.73
O3,2024-05-10T00:00:00+01:00,60.64
O3,2024-05-10T01:00:00+01:00,52.69
O3,2024-05-10T02:00:00+01:00,43.21
O3,2024-05-10T03:00:00+01:00,
O3,2024-05-10T04:00:00+01:00,35.14
O3,2024-05-10T05:00:00+01:00,30.29
O3,2024-05-10T06:00:00+01:00,26.49
O3,2024-05-10T07:00:00+01:00,40.15
O3,2024-05-10T08:00:00+01:00,57.38
O3,2024-05-10T09:00:00+01:00,76.72
O3,2024-05-10T10:00:00+01:00,89.83
O3,2024-05-10T11:00:00+01:00,97.66
O3,2024-05-10T12:00:00+01:00,98.44
O3,2024-05-10T13:00:00+01:00,97.92
O3,2024-05-10T14:00:00+01:00,103.99
O3,2024-05-10T15:00:00+01:00,103.94
O3,2024-05-10T16:00:00+01:00,105.79
O3,2024-05-10T17:00:00+01:00,108.13
O3,2024-05-10T18:00:00+01:00,107.73
